TMC,YEAR,PERIOD,V/C_STRAIGHT_AVG,AVG_HOURLY_VAL
110+05438,2020,WE,0.16391645,630.2857143
110+05438,2021,AMP,0.174749101,669
110+05438,2021,MIDD,0.201210472,772.8333333
110+05438,2021,PMP,0.184078886,712
110+05438,2021,WE,0.188755341,725.7857143
110+05438,2022,AMP,0.176969751,677.25
110+05438,2022,MIDD,0.203767384,782.8333333
110+05438,2022,PMP,0.186418095,721.25
110+05438,2022,WE,0.191153978,735.0714286
110+05438,2023,AMP,0.179217156,686
110+05438,2023,MIDD,0.206355102,792.6666667
110+05438,2023,PMP,0.188785488,730.25
110+05438,2023,WE,0.193581513,744.3571429
110+05438,2024,AMP,0.181504693,694.75
110+05438,2024,MIDD,0.208989029,802.8333333
110+05438,2024,PMP,0.191195156,739.75
110+05438,2024,WE,0.196052398,753.9285714
110+05439,2017,AMP,0.203536133,779.25
110+05439,2017,MIDD,0.209406055,804
110+05439,2017,PMP,0.191404975,740.5
110+05439,2017,WE,0.202585769,778.7857143
110+05439,2018,AMP,0.199782272,765.25
110+05439,2018,MIDD,0.205543933,789.1666667
110+05439,2018,PMP,0.187874851,726.75
110+05439,2018,WE,0.198849435,764.5
110+05439,2019,AMP,0.210940403,807.75
110+05439,2019,MIDD,0.217023861,833.3333333
110+05439,2019,PMP,0.198367935,767.25
110+05439,2019,WE,0.209955466,807.1428571
110+05439,2020,AMP,0.184397352,705.75
110+05439,2020,MIDD,0.189715317,728.6666667
110+05439,2020,PMP,0.173406903,670.5
110+05439,2020,WE,0.183536352,705.5
110+05439,2021,AMP,0.210674382,806.75
110+05439,2021,MIDD,0.216750168,832.3333333
110+05439,2021,PMP,0.198117769,766.5
110+05439,2021,WE,0.209690686,806.2142857
110+05439,2022,AMP,0.213349377,817
110+05439,2022,MIDD,0.219502309,843
110+05439,2022,PMP,0.200633329,775.75
110+05439,2022,WE,0.212353192,816.3571429
110+05439,2023,AMP,0.21606871,827.25
110+05439,2023,MIDD,0.222300067,853.6666667
110+05439,2023,PMP,0.203190584,786
110+05439,2023,WE,0.215059827,826.7857143
110+05439,2024,AMP,0.2188176,837.75
110+05439,2024,MIDD,0.225128234,864.5
110+05439,2024,PMP,0.205775636,795.75
110+05439,2024,WE,0.217795882,837.2142857
110+05440,2017,AMP,0.329555557,1322
110+05440,2017,MIDD,0.297158073,1158.833333
110+05440,2017,PMP,0.276673524,1118.75
110+05440,2017,WE,0.300561769,1194
110+05440,2018,AMP,0.328052854,1316
110+05440,2018,MIDD,0.295803096,1153.5
110+05440,2018,PMP,0.275411952,1113.5
110+05440,2018,WE,0.299191271,1188.5
110+05440,2019,AMP,0.342776146,1374.75
110+05440,2019,MIDD,0.309078992,1205.333333
110+05440,2019,PMP,0.287772676,1163.5
110+05440,2019,WE,0.312619231,1241.785714
110+05440,2020,AMP,0.305784074,1226.75
110+05440,2020,MIDD,0.275723484,1075.333333
110+05440,2020,PMP,0.256716525,1038
110+05440,2020,WE,0.278881665,1107.928571
110+05440,2021,AMP,0.341065622,1368.25
110+05440,2021,MIDD,0.307536624,1199.166667
110+05440,2021,PMP,0.286336631,1157.75
110+05440,2021,WE,0.311059197,1235.642857
110+05440,2022,AMP,0.344486669,1381.75
110+05440,2022,MIDD,0.310621359,1211.333333
110+05440,2022,PMP,0.28920872,1169
110+05440,2022,WE,0.314179265,1247.928571
110+05440,2023,AMP,0.347939689,1395.75
110+05440,2023,MIDD,0.313734925,1223.5
110+05440,2023,PMP,0.292107652,1181.25
110+05440,2023,WE,0.317328494,1260.642857
110+05440,2024,AMP,0.351424681,1409.75
110+05440,2024,MIDD,0.316877319,1235.666667
110+05440,2024,PMP,0.295033426,1193
110+05440,2024,WE,0.320506882,1273.214286
110+05441,2017,AMP,0.452154324,1809.25
110+05441,2017,MIDD,0.360301957,1399.333333
110+05441,2017,PMP,0.343553661,1382.5
110+05441,2017,WE,0.381760263,1511.642857
110+05441,2018,AMP,0.445199155,1781.5
110+05441,2018,MIDD,0.354759688,1377.833333
110+05441,2018,PMP,0.338269019,1361.25
110+05441,2018,WE,0.375887916,1488.428571
110+05441,2019,AMP,0.461279778,1845.75
110+05441,2019,MIDD,0.367573632,1427.666667
110+05441,2019,PMP,0.350487319,1410.5
110+05441,2019,WE,0.389465013,1542.214286
110+05441,2020,AMP,0.41541326,1662
110+05441,2020,MIDD,0.331024615,1285.5
110+05441,2020,PMP,0.315637248,1270.25
110+05441,2020,WE,0.350739266,1388.714286
110+05441,2021,AMP,0.454598032,1819
110+05441,2021,MIDD,0.362249241,1406.666667
110+05441,2021,PMP,0.345410427,1390.25
110+05441,2021,WE,0.38382352,1519.785714
110+05441,2022,AMP,0.459160759,1837
110+05441,2022,MIDD,0.365885078,1420.833333
110+05441,2022,PMP,0.348877256,1404.25
110+05441,2022,WE,0.387675895,1535
110+05441,2023,AMP,0.463757664,1855.75
110+05441,2023,MIDD,0.369548151,1435.166667
110+05441,2023,PMP,0.352370054,1418.25
110+05441,2023,WE,0.391557127,1550.5
110+05441,2024,AMP,0.468405836,1874.25
110+05441,2024,MIDD,0.373252075,1449.5
110+05441,2024,PMP,0.355901805,1432.25
110+05441,2024,WE,0.395481644,1565.928571
110+05443,2017,AMP,0.396612358,1723
110+05443,2017,MIDD,0.371203117,1605.666667
110+05443,2017,PMP,0.453839733,2019.75
110+05443,2017,WE,0.402073362,1757.5
110+05443,2018,AMP,0.394518402,1714
110+05443,2018,MIDD,0.369243311,1597.333333
110+05443,2018,PMP,0.45144364,2009
110+05443,2018,WE,0.399950574,1748.285714
110+05443,2019,AMP,0.406968181,1768.25
110+05443,2019,MIDD,0.380895487,1648
110+05443,2019,PMP,0.465689803,2072.5
110+05443,2019,WE,0.412571776,1803.642857
110+05443,2020,AMP,0.342326193,1487.25
110+05443,2020,MIDD,0.320394832,1386.166667
110+05443,2020,PMP,0.391720593,1743.25
110+05443,2020,WE,0.347039724,1517.071429
110+05443,2021,AMP,0.378493229,1644.25
110+05443,2021,MIDD,0.354244802,1532.666667
110+05443,2021,PMP,0.433106187,1927.25
110+05443,2021,WE,0.383704748,1677.285714
110+05443,2022,AMP,0.383307903,1665.25
110+05443,2022,MIDD,0.358751021,1552
110+05443,2022,PMP,0.438615573,1952
110+05443,2022,WE,0.388585716,1698.642857
110+05443,2023,AMP,0.388179556,1686.5
110+05443,2023,MIDD,0.363310568,1571.666667
110+05443,2023,PMP,0.444190158,1976.75
110+05443,2023,WE,0.393524447,1720.214286
110+05443,2024,AMP,0.393122432,1707.75
110+05443,2024,MIDD,0.367936775,1591.833333
110+05443,2024,PMP,0.449846244,2001.75
110+05443,2024,WE,0.398535382,1742.071429
110+05444,2017,AMP,0.286001718,1240.25
110+05444,2017,MIDD,0.316977126,1371.666667
110+05444,2017,PMP,0.392740996,1747.75
110+05444,2017,WE,0.329773829,1441.571429
110+05444,2018,AMP,0.286161448,1241
110+05444,2018,MIDD,0.317154155,1372.5
110+05444,2018,PMP,0.392960338,1748.75
110+05444,2018,WE,0.329958005,1442.428571
110+05444,2019,AMP,0.295352034,1280.75
110+05444,2019,MIDD,0.327340128,1416.5
110+05444,2019,PMP,0.405580962,1805.25
110+05444,2019,WE,0.340555197,1488.785714
110+05444,2020,AMP,0.247850954,1074.75
110+05444,2020,MIDD,0.274694445,1188.666667
110+05444,2020,PMP,0.340351908,1514.5
110+05444,2020,WE,0.285784151,1249.214286
110+05444,2021,AMP,0.275078681,1192.75
110+05444,2021,MIDD,0.30487107,1319.166667
110+05444,2021,PMP,0.37774135,1681.25
110+05444,2021,WE,0.317179039,1386.5
110+05444,2022,AMP,0.278580442,1208
110+05444,2022,MIDD,0.308752089,1335.833333
110+05444,2022,PMP,0.382550011,1702.5
110+05444,2022,WE,0.321216739,1404.071429
110+05444,2023,AMP,0.282119064,1223.75
110+05444,2023,MIDD,0.312673961,1353
110+05444,2023,PMP,0.387409288,1724.25
110+05444,2023,WE,0.325296941,1422.142857
110+05444,2024,AMP,0.285706833,1238.75
110+05444,2024,MIDD,0.316650303,1370.333333
110+05444,2024,PMP,0.392336056,1746.25
110+05444,2024,WE,0.329433813,1440.142857
110+05445,2017,AMP,0.228280691,989.75
110+05445,2017,MIDD,0.260244942,1125.833333
110+05445,2017,PMP,0.298483856,1328.5
110+05445,2017,WE,0.262037703,1144.857143
110+05445,2018,AMP,0.226939513,984
110+05445,2018,MIDD,0.25871597,1119.166667
110+05445,2018,PMP,0.296730225,1320.75
110+05445,2018,WE,0.260498198,1138.142857
110+05445,2019,AMP,0.234486687,1016.5
110+05445,2019,MIDD,0.267319913,1156.333333
110+05445,2019,PMP,0.306598382,1364.75
110+05445,2019,WE,0.269161411,1175.928571
110+05445,2020,AMP,0.193666105,839.75
110+05445,2020,MIDD,0.220783564,955
110+05445,2020,PMP,0.253224246,1127
110+05445,2020,WE,0.222304485,971.2142857
110+05445,2021,AMP,0.217051373,941
110+05445,2021,MIDD,0.247443276,1070.5
110+05445,2021,PMP,0.283801186,1263
110+05445,2021,WE,0.24914785,1088.5
110+05445,2022,AMP,0.219806884,953
110+05445,2022,MIDD,0.250584619,1084
110+05445,2022,PMP,0.287404099,1279
110+05445,2022,WE,0.252310832,1102.285714
110+05445,2023,AMP,0.222611165,965.5
110+05445,2023,MIDD,0.253781561,1097.833333
110+05445,2023,PMP,0.291070781,1295.25
110+05445,2023,WE,0.255529796,1116.428571
110+05445,2024,AMP,0.225439832,977.5
110+05445,2024,MIDD,0.257006302,1111.833333
110+05445,2024,PMP,0.294769347,1311.75
110+05445,2024,WE,0.258776752,1130.571429
110+05446,2017,AMP,0.248674284,994
110+05446,2017,MIDD,0.270483192,1057.333333
110+05446,2017,PMP,0.272658664,1106
110+05446,2017,WE,0.264873639,1053.142857
110+05446,2018,AMP,0.245626699,982
110+05446,2018,MIDD,0.267168331,1044.5
110+05446,2018,PMP,0.269317142,1092.75
110+05446,2018,WE,0.261627525,1040.428571
110+05446,2019,AMP,0.254509471,1017.75
110+05446,2019,MIDD,0.276830129,1082.333333
110+05446,2019,PMP,0.279056648,1132
110+05446,2019,WE,0.271088946,1078.071429
110+05446,2020,AMP,0.211511077,845.5
110+05446,2020,MIDD,0.230060746,899.5
110+05446,2020,PMP,0.231911104,940.75
110+05446,2020,WE,0.225289514,895.8571429
110+05446,2021,AMP,0.237133903,948
110+05446,2021,MIDD,0.257930711,1008.333333
110+05446,2021,PMP,0.260005224,1055
110+05446,2021,WE,0.252581484,1004.428571
110+05446,2022,AMP,0.240152601,960
110+05446,2022,MIDD,0.261214151,1021.166667
110+05446,2022,PMP,0.263315073,1068.25
110+05446,2022,WE,0.255796828,1017.142857
110+05446,2023,AMP,0.243200186,972.25
110+05446,2023,MIDD,0.264529011,1034.166667
110+05446,2023,PMP,0.266656594,1081.75
110+05446,2023,WE,0.259042942,1030.071429
110+05446,2024,AMP,0.246305545,984.75
110+05446,2024,MIDD,0.267906713,1047.5
110+05446,2024,PMP,0.270061462,1095.5
110+05446,2024,WE,0.262350593,1043.285714
110+05447,2017,AMP,0.249518162,997.75
110+05447,2017,MIDD,0.261806563,1023.666667
110+05447,2017,PMP,0.253306643,1028
110+05447,2017,WE,0.255867043,1017.5
110+05447,2018,AMP,0.250452066,1001.5
110+05447,2018,MIDD,0.262786461,1027.166667
110+05447,2018,PMP,0.254254727,1031.75
110+05447,2018,WE,0.25682471,1021.142857
110+05447,2019,AMP,0.259745921,1038.5
110+05447,2019,MIDD,0.272538024,1065.166667
110+05447,2019,PMP,0.263689693,1070
110+05447,2019,WE,0.266355043,1058.928571
110+05447,2020,AMP,0.215551156,862
110+05447,2020,MIDD,0.226166732,884.1666667
110+05447,2020,PMP,0.21882391,888
110+05447,2020,WE,0.221035761,878.9285714
110+05447,2021,AMP,0.242227682,968.25
110+05447,2021,MIDD,0.254157038,993.6666667
110+05447,2021,PMP,0.245905471,998
110+05447,2021,WE,0.24839106,987.6428571
110+05447,2022,AMP,0.245315592,980.75
110+05447,2022,MIDD,0.257397023,1006.166667
110+05447,2022,PMP,0.249040265,1010.75
110+05447,2022,WE,0.25155754,1000.214286
110+05447,2023,AMP,0.248433627,993.5
110+05447,2023,MIDD,0.260668617,1018.833333
110+05447,2023,PMP,0.252205643,1023.5
110+05447,2023,WE,0.254754913,1012.928571
110+05447,2024,AMP,0.251581789,1006
110+05447,2024,MIDD,0.263971821,1032
110+05447,2024,PMP,0.255401603,1036.25
110+05447,2024,WE,0.257983178,1025.785714
110+05448,2017,AMP,0.265154164,1060.5
110+05448,2017,MIDD,0.264854787,1035.333333
110+05448,2017,PMP,0.241881733,981.5
110+05448,2017,WE,0.258376593,1027.142857
110+05448,2018,AMP,0.263499933,1053.75
110+05448,2018,MIDD,0.263202423,1028.833333
110+05448,2018,PMP,0.240372692,975.5
110+05448,2018,WE,0.256764646,1020.714286
110+05448,2019,AMP,0.27297995,1091.75
110+05448,2019,MIDD,0.272671737,1065.666667
110+05448,2019,PMP,0.249020653,1010.75
110+05448,2019,WE,0.266002345,1057.428571
110+05448,2020,AMP,0.226581948,906
110+05448,2020,MIDD,0.226326121,884.6666667
110+05448,2020,PMP,0.206694978,839
110+05448,2020,WE,0.220790316,877.7142857
110+05448,2021,AMP,0.254353943,1017
110+05448,2021,MIDD,0.25406676,993
110+05448,2021,PMP,0.232029441,941.75
110+05448,2021,WE,0.247852436,985.2142857
110+05448,2022,AMP,0.257582875,1030.25
110+05448,2022,MIDD,0.257292047,1005.666667
110+05448,2022,PMP,0.234974972,953.75
110+05448,2022,WE,0.250998833,997.8571429
110+05448,2023,AMP,0.260859526,1043.5
110+05448,2023,MIDD,0.260564997,1018.5
110+05448,2023,PMP,0.237964032,965.75
110+05448,2023,WE,0.25419173,1010.571429
110+05448,2024,AMP,0.264183894,1056.5
110+05448,2024,MIDD,0.263885612,1031.333333
110+05448,2024,PMP,0.240996622,978.25
110+05448,2024,WE,0.257431124,1023.357143
110+05449,2017,AMP,0.320412525,1282.25
110+05449,2017,MIDD,0.293519472,1147
110+05449,2017,PMP,0.263717324,1070
110+05449,2017,WE,0.292688302,1163.642857
110+05449,2018,AMP,0.322289675,1289.5
110+05449,2018,MIDD,0.295239068,1153.333333
110+05449,2018,PMP,0.265262323,1076.5
110+05449,2018,WE,0.294403029,1170.285714
110+05449,2019,AMP,0.333518448,1334.5
110+05449,2019,MIDD,0.305525381,1193.833333
110+05449,2019,PMP,0.274504228,1113.75
110+05449,2019,WE,0.304660214,1211.142857
110+05449,2020,AMP,0.278535004,1114.5
110+05449,2020,MIDD,0.25515684,997
110+05449,2020,PMP,0.229249796,930.5
110+05449,2020,WE,0.254434302,1011.571429
110+05449,2021,AMP,0.310480692,1242.25
110+05449,2021,MIDD,0.284421244,1111.166667
110+05449,2021,PMP,0.255542873,1036.75
110+05449,2021,WE,0.283615837,1127.357143
110+05449,2022,AMP,0.315634323,1263.25
110+05449,2022,MIDD,0.289142317,1130
110+05449,2022,PMP,0.259784599,1054
110+05449,2022,WE,0.288323542,1146.357143
110+05449,2023,AMP,0.320890345,1284.25
110+05449,2023,MIDD,0.293957187,1148.333333
110+05449,2023,PMP,0.264110597,1071.5
110+05449,2023,WE,0.293124778,1165.214286
110+05449,2024,AMP,0.326231691,1305.5
110+05449,2024,MIDD,0.298850221,1167.833333
110+05449,2024,PMP,0.268506822,1089.5
110+05449,2024,WE,0.298003955,1184.785714
110+05450,2017,AMP,0.334580976,1339.5
110+05450,2017,MIDD,0.306851719,1197.833333
110+05450,2017,PMP,0.275657214,1117.75
110+05450,2017,WE,0.305861648,1215.428571
110+05450,2018,AMP,0.336542677,1347.25
110+05450,2018,MIDD,0.308650839,1205
110+05450,2018,PMP,0.277273436,1124.5
110+05450,2018,WE,0.307654964,1222.642857
110+05450,2019,AMP,0.348261711,1394.25
110+05450,2019,MIDD,0.319398628,1247
110+05450,2019,PMP,0.286928606,1163.5
110+05450,2019,WE,0.318368074,1265.214286
110+05450,2020,AMP,0.290843563,1164.25
110+05450,2020,MIDD,0.266739156,1041.333333
110+05450,2020,PMP,0.239622489,971.75
110+05450,2020,WE,0.26587851,1056.571429
110+05450,2021,AMP,0.319364996,1278.25
110+05450,2021,MIDD,0.292896802,1143.333333
110+05450,2021,PMP,0.263120953,1067.25
110+05450,2021,WE,0.291951758,1160.142857
110+05450,2022,AMP,0.324670119,1299.75
110+05450,2022,MIDD,0.29776225,1162.5
110+05450,2022,PMP,0.267491779,1084.75
110+05450,2022,WE,0.296801507,1179.5
110+05450,2023,AMP,0.330077592,1321.5
110+05450,2023,MIDD,0.302721564,1182
110+05450,2023,PMP,0.271946931,1102.75
110+05450,2023,WE,0.30174482,1199.214286
110+05450,2024,AMP,0.335553298,1343.5
110+05450,2024,MIDD,0.307743457,1201.666667
110+05450,2024,PMP,0.276458298,1121
110+05450,2024,WE,0.306750509,1219.142857
110+05451,2017,AMP,0.485631922,1948
110+05451,2017,MIDD,0.33021473,1288.833333
110+05451,2017,PMP,0.276442016,1121.25
110+05451,2017,WE,0.359256009,1429.285714
110+05451,2018,AMP,0.488298811,1958.75
110+05451,2018,MIDD,0.332028132,1296.166667
110+05451,2018,PMP,0.277960121,1127.5
110+05451,2018,WE,0.361228894,1437.285714
110+05451,2019,AMP,0.503074237,2017.75
110+05451,2019,MIDD,0.342074966,1335
110+05451,2019,PMP,0.286370913,1161.25
110+05451,2019,WE,0.372159314,1480.428571
110+05451,2020,AMP,0.41349687,1658.75
110+05451,2020,MIDD,0.281165119,1097.5
110+05451,2020,PMP,0.235379726,954.5
110+05451,2020,WE,0.30589265,1217
110+05451,2021,AMP,0.455909011,1829
110+05451,2021,MIDD,0.310004067,1210.166667
110+05451,2021,PMP,0.259522492,1052.5
110+05451,2021,WE,0.337267887,1341.928571
110+05451,2022,AMP,0.463479535,1859.25
110+05451,2022,MIDD,0.31515179,1230.333333
110+05451,2022,PMP,0.263831951,1070
110+05451,2022,WE,0.342868335,1364.214286
110+05451,2023,AMP,0.47120061,1890.5
110+05451,2023,MIDD,0.320401883,1250.666667
110+05451,2023,PMP,0.26822711,1087.75
110+05451,2023,WE,0.348580155,1386.928571
110+05451,2024,AMP,0.47902922,1921.75
110+05451,2024,MIDD,0.325725096,1271.5
110+05451,2024,PMP,0.272683482,1106
110+05451,2024,WE,0.354371528,1410
110+05452,2017,AMP,0.40703738,1630.5
110+05452,2017,MIDD,0.364762444,1423.833333
110+05452,2017,PMP,0.348677917,1413
110+05452,2017,WE,0.372245418,1479.785714
110+05452,2018,AMP,0.403456303,1616
110+05452,2018,MIDD,0.361553298,1411.333333
110+05452,2018,PMP,0.345610281,1400.5
110+05452,2018,WE,0.368970438,1466.714286
110+05452,2019,AMP,0.414566375,1660.75
110+05452,2019,MIDD,0.371509477,1450.166667
110+05452,2019,PMP,0.355127433,1439.25
110+05452,2019,WE,0.379130864,1507.214286
110+05452,2020,AMP,0.33660372,1348.5
110+05452,2020,MIDD,0.301644029,1177.5
110+05452,2020,PMP,0.288342765,1168.5
110+05452,2020,WE,0.307832151,1223.785714
110+05452,2021,AMP,0.371890424,1489.5
110+05452,2021,MIDD,0.333265854,1301.166667
110+05452,2021,PMP,0.318570197,1291
110+05452,2021,WE,0.340102687,1352.071429
110+05452,2022,AMP,0.379332076,1519.5
110+05452,2022,MIDD,0.339934615,1326.833333
110+05452,2022,PMP,0.324944893,1316.75
110+05452,2022,WE,0.346908255,1379
110+05452,2023,AMP,0.386913477,1549.75
110+05452,2023,MIDD,0.346728611,1353.5
110+05452,2023,PMP,0.331439302,1343
110+05452,2023,WE,0.353841627,1406.571429
110+05452,2024,AMP,0.394634627,1580.75
110+05452,2024,MIDD,0.353647842,1380.666667
110+05452,2024,PMP,0.338053423,1369.75
110+05452,2024,WE,0.360902804,1434.714286
110+05453,2017,AMP,0.434365031,1741
110+05453,2017,MIDD,0.387365126,1512.166667
110+05453,2017,PMP,0.384494459,1557.25
110+05453,2017,WE,0.39997348,1590.428571
110+05453,2018,AMP,0.43356663,1737.75
110+05453,2018,MIDD,0.386653115,1509.333333
110+05453,2018,PMP,0.383787724,1554.25
110+05453,2018,WE,0.399238293,1587.428571
110+05453,2019,AMP,0.441290295,1768.75
110+05453,2019,MIDD,0.393541051,1536.166667
110+05453,2019,PMP,0.390624615,1582
110+05453,2019,WE,0.406350424,1615.714286
110+05453,2020,AMP,0.353483506,1416.75
110+05453,2020,MIDD,0.315235282,1230.833333
110+05453,2020,PMP,0.312899151,1267.5
110+05453,2020,WE,0.32549588,1294.428571
110+05453,2021,AMP,0.390105827,1563.75
110+05453,2021,MIDD,0.347894933,1358
110+05453,2021,PMP,0.345316769,1398.75
110+05453,2021,WE,0.35921857,1428.428571
110+05453,2022,AMP,0.397898918,1595
110+05453,2022,MIDD,0.354844782,1385.166667
110+05453,2022,PMP,0.352215115,1426.5
110+05453,2022,WE,0.366394631,1456.928571
110+05453,2023,AMP,0.405865575,1626.75
110+05453,2023,MIDD,0.361949417,1413
110+05453,2023,PMP,0.359267099,1455.25
110+05453,2023,WE,0.373730514,1486.142857
110+05453,2024,AMP,0.413971084,1659.5
110+05453,2024,MIDD,0.36917788,1441.333333
110+05453,2024,PMP,0.366441994,1484.25
110+05453,2024,WE,0.381194257,1515.928571
110+05454,2017,AMP,0.450616479,1806.25
110+05454,2017,MIDD,0.421908416,1647.166667
110+05454,2017,PMP,0.436295251,1766.5
110+05454,2017,WE,0.434221244,1726.714286
110+05454,2018,AMP,0.457613271,1834
110+05454,2018,MIDD,0.428459453,1672.666667
110+05454,2018,PMP,0.443069675,1794
110+05454,2018,WE,0.440963464,1753.428571
110+05454,2019,AMP,0.467464886,1873.5
110+05454,2019,MIDD,0.437683436,1708.5
110+05454,2019,PMP,0.452608191,1832.75
110+05454,2019,WE,0.450456637,1791.142857
110+05454,2020,AMP,0.37637458,1508.75
110+05454,2020,MIDD,0.352396351,1376
110+05454,2020,PMP,0.364412864,1475.5
110+05454,2020,WE,0.362680563,1442.357143
110+05454,2021,AMP,0.413817316,1658.5
110+05454,2021,MIDD,0.387453669,1512.333333
110+05454,2021,PMP,0.400665617,1622.75
110+05454,2021,WE,0.398760982,1585.642857
110+05454,2022,AMP,0.422084752,1691.75
110+05454,2022,MIDD,0.395194399,1542.833333
110+05454,2022,PMP,0.408670302,1654.75
110+05454,2022,WE,0.406727615,1617.357143
110+05454,2023,AMP,0.430533707,1725.5
110+05454,2023,MIDD,0.403105085,1573.833333
110+05454,2023,PMP,0.416850738,1688.25
110+05454,2023,WE,0.414869164,1649.857143
110+05454,2024,AMP,0.43913118,1760
110+05454,2024,MIDD,0.411154827,1605.166667
110+05454,2024,PMP,0.425174971,1721.75
110+05454,2024,WE,0.423153826,1682.714286
110+05455,2017,AMP,0.241102076,960.75
110+05455,2017,MIDD,0.357812487,1391.833333
110+05455,2017,PMP,0.435681212,1756.5
110+05455,2017,WE,0.346714863,1372.857143
110+05455,2018,AMP,0.24295227,967.75
110+05455,2018,MIDD,0.360558306,1402.833333
110+05455,2018,PMP,0.439024588,1770
110+05455,2018,WE,0.349375519,1383.428571
110+05455,2019,AMP,0.248687872,990.75
110+05455,2019,MIDD,0.369070344,1435.833333
110+05455,2019,PMP,0.449389053,1811.75
110+05455,2019,WE,0.357623555,1416.071429
110+05455,2020,AMP,0.20490357,816.25
110+05455,2020,MIDD,0.304091351,1183.166667
110+05455,2020,PMP,0.370269046,1492.75
110+05455,2020,WE,0.294659898,1166.785714
110+05455,2021,AMP,0.227715377,907.25
110+05455,2021,MIDD,0.337945681,1314.666667
110+05455,2021,PMP,0.411490904,1659
110+05455,2021,WE,0.327464229,1296.642857
110+05455,2022,AMP,0.231502833,922.5
110+05455,2022,MIDD,0.343566534,1336.666667
110+05455,2022,PMP,0.418334991,1686.5
110+05455,2022,WE,0.33291075,1318.285714
110+05455,2023,AMP,0.235344707,937.75
