year,tmc_code,Urban_Code,miles,nhs_pct,miles on NHS
2018,110N13900,74746,0.132557,100,0.133
2018,110N13902,74746,0.006176,100,0.006
2018,110N13904,74746,0.04623,100,0.046
2018,110N13907,74746,0.013788,100,0.014
2018,110N13908,74746,0.007767,100,0.008
2018,110N13910,74746,0.069805,100,0.07
2018,110N13911,74746,0.006145,100,0.006
2018,110N13912,74746,0.00993,100,0.01
2018,110N13924,99999,0.123827,100,0.124
2018,110N13925,99999,0.13887,100,0.139
2018,110N13926,99999,0.007947,100,0.008
2018,110N13927,74746,0.008221,100,0.008
2018,110N13929,74746,0.008395,100,0.008
2018,110N13930,74746,0.007643,100,0.008
2018,110N13932,74746,0.007599,100,0.008
2018,110N13933,74746,0.033977,100,0.034
2018,110N13936,74746,0.081412,100,0.081
2018,110N13986,74746,0.009408,100,0.009
2018,110N13987,74746,0.006114,100,0.006
2018,110N14026,95411,0.085271,47,0.04
2018,110N14048,99999,0.083388,100,0.083
2018,110N14063,90892,0.050232,100,0.05
2018,110N14064,90892,0.179085,100,0.179
2018,110N14066,90892,0.149191,100,0.149
2018,110N14067,90892,0.008612,100,0.009
2018,110N14070,90892,0.088539,100,0.089
2018,110N14071,90892,0.048287,100,0.048
2018,110N14072,90892,0.008488,100,0.008
2018,110N14073,90892,0.049213,100,0.049
2018,110N14075,90892,0.316228,100,0.316
2018,110N14076,90892,0.06996,100,0.07
2018,110N14077,90892,0.305988,100,0.306
2018,110N14078,95411,0.178551,100,0.179
2018,110N14079,95411,0.157567,100,0.158
2018,110N14081,95411,0.031466,100,0.031
2018,110N14084,99999,0.044155,100,0.044
2018,110N14085,99999,0.270595,100,0.271
2018,110N14108,90892,0.143599,100,0.144
2018,110N14128,90892,0.008674,100,0.009
2018,110N14155,90892,0.050232,100,0.05
2018,110N14156,90892,0.049946,100,0.05
2018,110N14164,90892,0.316887,100,0.317
2018,110N14165,90892,0.236668,100,0.237
2018,110N14166,90892,0.013465,100,0.013
2018,110N14203,90892,0.032827,100,0.033
2018,110N14204,90892,0.068413,100,0.068
2018,110N14205,90892,0.632307,100,0.632
2018,110N14206,90892,0.763261,100,0.763
2018,110N14207,90892,0.037562,100,0.038
2018,110N14220,95411,0.059664,100,0.06
2018,110N14221,95411,0.031932,100,0.032
2018,110N14222,95411,0.168367,100,0.168
2018,110N14223,95411,0.220015,100,0.22
2018,110N14224,90892,0.02181,100,0.022
2018,110N14225,90892,0.378011,100,0.378
2018,110N14227,90892,0.009252,100,0.009
2018,110N14228,90892,0.022475,100,0.022
2018,110N14229,90892,0.007562,100,0.008
2018,110N14230,90892,0.034815,100,0.035
2018,110N14232,90892,0.008165,100,0.008
2018,110N14233,90892,0.068021,100,0.068
2018,110N14236,90892,0.259453,100,0.259
2018,110N14239,90892,0.049113,100,0.049
2018,110N14241,90892,0.37967,100,0.38
2018,110N14258,90892,0.421936,100,0.422
2018,110N14259,90892,0.454235,100,0.454
2018,110N14261,90892,0.033747,100,0.034
2018,110N14269,90892,0.137845,100,0.138
2018,110N14270,90892,0.347017,100,0.347
2018,110N14272,90892,0.021226,100,0.021
2018,110N14273,90892,0.037978,100,0.038
2018,110N14275,90892,0.036909,100,0.037
2018,110N14276,90892,0.041203,100,0.041
2018,110N14277,90892,0.007755,100,0.008
2018,110N14278,90892,0.009706,100,0.01
2018,110N14280,90892,0.036959,100,0.037
2018,110N14281,90892,0.188679,100,0.189
2018,110N14282,90892,0.017237,100,0.017
2018,110N14283,90892,0.059043,28,0.017
2018,110N14297,90892,0.166322,100,0.166
2018,110N14298,90892,0.007084,100,0.007
2018,110N14300,90892,0.039215,100,0.039
2018,110N14302,90892,0.054289,100,0.054
2018,110N14322,90892,0.064194,45,0.029
2018,110N14324,90892,0.008525,100,0.009
2018,110N14327,90892,0.072986,100,0.073
2018,110N14328,90892,0.062926,100,0.063
2018,110N14343,90892,0.230957,100,0.231
2018,110N14355,90892,0.012111,100,0.012
2018,110N14357,90892,0.008699,100,0.009
2018,110N14360,90892,0.033622,100,0.034
2018,110N14449,90892,0.017336,100,0.017
2018,110N14450,90892,0.071277,100,0.071
2018,110N14451,90892,0.040874,100,0.041
2018,110N14452,90892,0.047305,100,0.047
2018,110N14486,90892,0.609037,100,0.609
2018,110N14487,90892,0.078019,100,0.078
2018,110N14528,74746,0.71508,100,0.715
2018,110N14529,74746,0.325493,100,0.325
2018,110N14532,74746,0.007724,100,0.008
2018,110N14552,95411,0.008942,100,0.009
2018,110N14553,95411,0.550839,100,0.551
2018,110N15300,99999,0.031566,100,0.032
2018,110N15301,99999,0.38136,100,0.381
2018,110N15303,99999,0.091758,100,0.092
2018,110N15304,99999,0.029447,100,0.029
2018,110N15323,74746,0.049293,100,0.049
2018,110N15324,74746,0.150738,100,0.151
2018,110N15563,15724,0.006593,100,0.007
2018,110N15564,15724,0.040768,100,0.041
2018,110N15565,15724,0.304528,100,0.305
2018,110N15567,52201,0.392943,100,0.393
2018,110N15568,52201,0.398734,100,0.399
2018,110N15569,52201,1.060904,100,1.061
2018,110N15859,74746,0.697414,100,0.697
2018,110N15983,92242,1.561866,100,1.562
2018,110N15984,92242,0.864632,100,0.865
2018,110N16008,84630,0.576483,100,0.576
2018,110N16009,84630,0.56418,100,0.564
2018,110N16010,84630,0.473721,100,0.474
2018,110N16011,84630,0.573078,100,0.573
2018,110N16012,84630,0.034443,100,0.034
2018,110N16013,99999,0.296232,100,0.296
2018,110N16014,99998,0.465351,100,0.465
2018,110N16015,99998,0.25209,100,0.252
2018,110N16016,99998,0.58443,100,0.584
2018,110N16018,99999,0.712334,100,0.712
2018,110N16019,99998,0.657131,76,0.499
2018,110N16020,99999,0.101445,100,0.101
2018,110N16021,99998,0.471633,100,0.472
2018,110N16028,52201,0.259932,100,0.26
2018,110N16029,74746,0.194595,100,0.195
2018,110N16037,99999,0.022904,100,0.023
2018,110N16045,92242,0.391955,100,0.392
2018,110N16046,92242,0.32192,100,0.322
2018,110N16072,90892,0.247548,100,0.248
2018,110N16074,90892,0.727669,100,0.728
2018,110N16076,90892,0.367404,100,0.367
2018,110N16080,99999,0.293958,100,0.294
2018,110N16081,99999,1.043015,100,1.043
2018,110N16141,99999,0.54987,100,0.55
2018,110N16146,74746,0.42339,100,0.423
2018,110N16172,74746,0.572805,100,0.573
2018,110N16173,74746,0.008581,100,0.009
2018,110N16175,74746,0.411404,100,0.411
2018,110N16176,74746,0.009097,100,0.009
2018,110N16188,99999,0.065449,100,0.065
2018,110N16221,96103,0.137528,100,0.138
2018,110N17018,99999,0.414541,100,0.415
2018,110N17034,92242,0.444666,100,0.445
2018,110N17035,92242,0.259192,100,0.259
2018,110N17036,92242,0.217032,100,0.217
2018,110N17037,92242,0.497668,100,0.498
2018,110N17038,92242,0.513781,100,0.514
2018,110N17039,92242,0.529613,100,0.53
2018,110N17040,92242,0.880545,100,0.881
2018,110N17098,92242,0.596877,100,0.597
2018,110N17099,92242,0.49276,100,0.493
2018,110N17116,99999,0.090378,100,0.09
2018,110N17119,99999,0.060907,100,0.061
2018,110N17122,92242,0.014136,100,0.014
2018,110N17123,92242,0.036506,100,0.037
2018,110N17124,92242,0.007742,100,0.008
2018,110N17125,92242,0.076727,100,0.077
2018,110N17126,92242,0.039588,100,0.04
2018,110N17128,92242,0.044434,100,0.044
2018,110N17129,92242,0.034909,100,0.035
2018,110N17130,92242,0.007711,100,0.008
2018,110N17131,92242,0.041545,100,0.042
2018,110N17134,74746,0.045882,100,0.046
2018,110N17135,74746,0.800866,100,0.801
2018,110N17136,74746,0.008444,100,0.008
2018,110N17138,74746,0.090807,100,0.091
2018,110N17234,99999,0.062255,100,0.062
2018,110N17237,8002,0.06607,100,0.066
2018,110N17239,8002,0.205879,100,0.206
2018,110N17245,92242,0.014217,100,0.014
2018,110N17246,92242,0.036319,100,0.036
2018,110N17248,74746,0.280033,100,0.28
2018,110N17265,74746,0.006052,100,0.006
2018,110N17266,74746,0.247697,100,0.248
2018,110N17267,74746,0.009526,100,0.01
2018,110N17268,74746,0.042806,100,0.043
2018,110N17269,74746,0.300495,100,0.3
2018,110N17270,74746,0.006301,100,0.006
2018,110N17271,74746,0.063343,100,0.063
2018,110N17272,74746,0.019971,100,0.02
2018,110N17273,74746,0.518571,100,0.519
2018,110N17274,74746,0.390588,100,0.391
2018,110N17277,74746,0.007233,100,0.007
2018,110N17279,74746,0.020226,100,0.02
2018,110N17280,74746,0.832886,100,0.833
2018,110N17281,74746,0.032249,100,0.032
2018,110N17282,74746,0.323772,100,0.324
2018,110N17310,99998,0.186598,100,0.187
2018,110N17335,99999,0.251823,100,0.252
2018,110N17344,99998,0.036717,100,0.037
2018,110N17354,84630,0.217387,100,0.217
2018,110N17382,99998,0.15881,100,0.159
2018,110N17390,84630,0.329035,83,0.273
2018,110N17419,96103,0.280996,100,0.281
2018,110N17421,96103,0.008041,100,0.008
2018,110N17422,96103,0.08555,100,0.086
2018,110N17428,96103,0.16946,100,0.169
2018,110N17439,99999,0.160134,100,0.16
2018,110N17440,99999,0.026073,100,0.026
2018,110N17442,99998,0.028894,100,0.029
2018,110N17444,99999,0.311475,100,0.311
2018,110N17445,99998,0.078106,100,0.078
2018,110N17447,99998,0.150254,100,0.15
2018,110N17448,8002,0.050841,100,0.051
2018,110N17449,8002,0.042259,100,0.042
2018,110N17451,8002,0.088036,100,0.088
2018,110N17452,8002,0.269221,100,0.269
2018,110N17453,99998,0.4259,100,0.426
2018,110N17454,99998,0.158481,53,0.084
2018,110N17459,99999,0.008587,100,0.009
2018,110N17471,75421,0.174779,100,0.175
2018,110N17472,75421,0.036164,100,0.036
2018,110N17473,75421,0.013105,100,0.013
2018,110N17477,75421,0.051238,100,0.051
2018,110N17478,75421,0.032634,100,0.033
2018,110N17479,75421,0.137093,100,0.137
2018,110N17498,75421,0.195142,100,0.195
2018,110N17499,15724,0.021711,100,0.022
2018,110N17500,15724,0.061367,100,0.061
2018,110N17514,99999,0.076031,100,0.076
2018,110N17516,8002,0.027378,100,0.027
2018,110N17851,10351,0.197559,100,0.198
2018,110N17911,10351,0.024644,100,0.025
2018,110N17925,99999,0.00699,100,0.007
2018,110N17929,99999,0.061851,100,0.062
2018,110N17946,75421,0.092715,100,0.093
2018,110N17948,75421,0.009631,100,0.01
2018,110N17953,75421,0.005462,100,0.005
2018,110N17957,75421,0.012235,100,0.012
2018,110N17960,75421,0.008233,100,0.008
2018,110N17961,75421,0.008774,100,0.009
2018,110N17983,75421,0.443156,100,0.443
2018,110N17984,75421,0.263691,100,0.264
2018,110N17988,75421,0.131662,100,0.132
2018,110N18011,52201,0.203934,100,0.204
2018,110N18012,52201,0.069252,100,0.069
2018,110N18031,52201,0.823459,100,0.823
2018,110N18063,52201,0.546595,100,0.547
2018,110N18065,52201,0.035486,100,0.035
2018,110N18068,52201,0.272919,100,0.273
2018,110N18069,74746,0.066039,100,0.066
2018,110N18072,74746,0.00791,100,0.008
2018,110N18074,74746,0.008898,100,0.009
2018,110N18075,74746,0.551603,100,0.552
2018,110N18077,74746,0.005108,100,0.005
2018,110N18079,74746,0.370822,100,0.371
2018,110N18080,74746,0.008028,100,0.008
2018,110N18081,74746,0.009743,100,0.01
2018,110N18082,74746,0.006096,100,0.006
2018,110N18089,74746,0.01134,100,0.011
2018,110N18091,74746,0.362166,100,0.362
2018,110N18092,74746,0.008892,100,0.009
2018,110N18093,74746,0.007966,100,0.008
2018,110N18095,74746,0.482165,100,0.482
2018,110N18097,74746,0.031597,100,0.032
2018,110N18098,74746,0.009408,100,0.009
2018,110N18099,74746,0.252575,100,0.253
2018,110N18100,74746,0.026464,100,0.026
2018,110N18106,99999,0.073844,84,0.062
2018,110N18107,99999,0.043825,100,0.044
2018,110N18109,99999,0.06589,100,0.066
2018,110N18110,99999,0.00663,100,0.007
2018,110N18119,92242,0.302943,100,0.303
2018,110N18137,99998,0.142282,100,0.142
2018,110N18140,99998,0.290106,100,0.29
2018,110N18170,92242,0.323827,100,0.324
2018,110N18171,92242,0.294076,100,0.294
2018,110N18172,92242,0.699546,100,0.7
2018,110N18173,92242,0.314911,50,0.157
2018,110N18176,92242,0.438812,100,0.439
2018,110N18177,92242,0.485042,100,0.485
2018,110N18178,92242,0.047485,100,0.047
2018,110N18186,92242,0.011017,100,0.011
2018,110N18188,92242,0.034666,100,0.035
2018,110N18189,92242,0.466153,100,0.466
2018,110P04121,92242,0.574861,100,0.575
2018,110P04122,92242,0.753897,100,0.754
2018,110P04123,92242,0.625789,100,0.626
2018,110P04124,92242,0.626031,100,0.626
2018,110P04125,92242,0.246871,100,0.247
2018,110P04126,92242,0.382522,100,0.383
2018,110P04127,92242,0.190599,100,0.191
2018,110P04128,92242,0.203586,100,0.204
2018,110P04129,92242,0.012558,100,0.013
2018,110P04130,92242,0.018007,100,0.018
2018,110P04143,31600,1.250596,100,1.251
2018,110P04144,99999,0.463418,100,0.463
2018,110P04145,92242,0.816948,100,0.817
2018,110P04146,92242,0.537579,100,0.538
2018,110P04147,99999,0.457596,100,0.458
2018,110P04148,92242,0.580932,100,0.581
2018,110P04149,92242,0.92496,100,0.925
2018,110P04150,92242,0.543333,100,0.543
2018,110P04151,92242,0.827505,100,0.828
2018,110P04152,92242,0.66391,100,0.664
2018,110P04153,92242,1.151898,100,1.152
2018,110P04154,92242,0.254147,100,0.254
2018,110P04155,92242,0.5243,100,0.524
2018,110P04156,92242,0.29466,100,0.295
2018,110P04157,92242,0.323604,100,0.324
2018,110P04163,92242,0.154547,100,0.155
2018,110P04164,92242,0.219027,100,0.219
2018,110P04165,92242,0.275895,100,0.276
2018,110P04166,92242,0.216318,100,0.216
2018,110P04167,92242,0.259764,100,0.26
2018,110P04168,92242,0.270477,100,0.27
2018,110P04169,92242,0.347825,100,0.348
2018,110P04170,92242,0.234841,100,0.235
2018,110P04171,92242,0.185082,100,0.185
2018,110P04172,92242,0.099761,100,0.1
2018,110P04173,92242,0.141387,100,0.141
2018,110P04174,92242,0.500595,100,0.501
2018,110P04175,92242,0.95442,100,0.954
2018,110P04176,92242,0.404655,100,0.405
2018,110P04177,92242,0.264381,100,0.264
2018,110P04178,92242,0.825796,100,0.826
2018,110P04179,92242,0.87115,100,0.871
2018,110P04180,92242,0.009849,100,0.01
2018,110P04181,92242,1.087579,100,1.088
2018,110P04182,92242,0.410335,100,0.41
2018,110P04183,92242,0.500545,100,0.501
2018,110P04184,92242,0.567225,100,0.567
2018,110P04185,92242,0.381373,100,0.381
2018,110P04186,92242,0.791527,100,0.792
2018,110P04187,92242,0.495282,100,0.495
2018,110P04188,99999,0.508244,100,0.508
2018,110P04189,99999,0.480102,100,0.48
2018,110P04190,99999,0.419842,100,0.42
2018,110P04191,99999,0.331974,100,0.332
2018,110P04192,99999,0.195664,100,0.196
2018,110P04193,99999,0.497867,100,0.498
2018,110P04229,92242,0.688752,100,0.689
2018,110P04230,92242,0.51808,100,0.518
2018,110P04231,92242,0.282339,100,0.282
2018,110P04232,92242,0.632761,100,0.633
2018,110P04233,92242,0.614002,100,0.614
2018,110P04234,92242,0.65124,100,0.651
2018,110P04235,92242,0.555096,100,0.555
2018,110P04236,92242,0.677642,100,0.678
2018,110P04237,92242,0.518721,100,0.519
2018,110P04238,92242,0.843716,100,0.844
2018,110P04239,92242,0.710171,100,0.71
2018,110P04240,92242,0.580708,100,0.581
2018,110P04241,92242,0.544712,100,0.545
2018,110P04242,92242,0.79515,100,0.795
2018,110P04243,92242,0.666545,100,0.667
2018,110P04247,92242,0.205525,100,0.206
2018,110P04248,92242,0.435233,100,0.435
2018,110P04249,99998,0.512383,100,0.512
2018,110P04250,99998,0.491958,100,0.492
2018,110P04251,92242,0.427522,100,0.428
2018,110P04252,92242,0.403096,100,0.403
2018,110P04299,92242,0.370847,100,0.371
2018,110P04300,92242,0.01902,100,0.019
2018,110P04301,92242,0.005356,100,0.005
2018,110P04307,92242,0.627025,100,0.627
2018,110P04308,92242,0.254986,100,0.255
2018,110P04309,92242,0.019176,100,0.019
2018,110P04311,92242,0.382373,100,0.382
2018,110P04312,92242,0.017057,100,0.017
2018,110P04313,92242,0.008724,100,0.009
2018,110P04314,92242,0.015298,100,0.015
2018,110P04315,92242,0.009184,100,0.009
2018,110P04317,92242,1.025275,72,0.738
2018,110P04325,92242,0.293989,100,0.294
2018,110P04326,92242,0.363154,100,0.363
2018,110P04327,92242,0.104098,100,0.104
2018,110P04328,92242,0.147333,100,0.147
2018,110P04331,92242,0.373313,100,0.373
2018,110P04332,92242,0.482352,100,0.482
2018,110P04333,92242,0.395509,100,0.396
2018,110P04603,92242,2.073894,100,2.074
2018,110P04604,92242,0.842859,100,0.843
2018,110P04605,92242,0.660685,100,0.661
2018,110P04606,92242,0.64617,100,0.646
2018,110P04607,92242,0.981487,100,0.981
2018,110P04608,92242,0.523076,100,0.523
2018,110P04609,92242,0.82039,100,0.82
2018,110P04610,92242,0.572022,100,0.572
2018,110P04611,92242,0.51278,100,0.513
2018,110P04612,92242,0.516825,100,0.517
2018,110P04613,92242,0.366547,100,0.367
2018,110P04645,92242,0.914149,100,0.914
2018,110P04646,92242,0.890953,100,0.891
2018,110P04647,92242,0.459728,100,0.46
2018,110P04648,92242,0.602233,100,0.602
2018,110P04651,92242,0.088545,100,0.089
2018,110P04652,92242,0.010172,100,0.01
2018,110P04653,92242,0.01075,100,0.011
2018,110P04654,92242,0.334248,100,0.334
2018,110P04655,92242,0.863097,100,0.863
2018,110P04656,92242,0.47817,100,0.478
2018,110P04657,92242,0.00901,100,0.009
2018,110P04659,92242,0.012676,100,0.013
2018,110P04660,92242,0.009818,100,0.01
2018,110P04661,92242,0.866707,100,0.867
2018,110P04662,92242,0.696395,100,0.696
2018,110P04663,92242,0.011961,100,0.012
2018,110P04665,92242,0.015155,100,0.015
2018,110P04666,92242,0.011881,100,0.012
2018,110P04668,92242,0.64251,100,0.643
2018,110P04669,92242,0.419804,100,0.42
2018,110P04670,92242,0.00627,100,0.006
2018,110P04678,90892,0.393297,100,0.393
2018,110P04679,90892,0.652234,100,0.652
2018,110P04680,90892,0.50689,100,0.507
2018,110P04681,96103,0.472348,100,0.472
2018,110P04682,96103,0.574781,100,0.575
2018,110P04683,96103,0.270365,100,0.27
2018,110P04684,96103,0.476703,100,0.477
2018,110P04686,90892,0.558526,100,0.559
2018,110P04687,90892,0.512246,100,0.512
2018,110P04688,90892,0.447667,100,0.448
2018,110P04689,90892,0.464319,100,0.464
2018,110P04691,90892,0.304745,100,0.305
2018,110P04692,90892,0.382267,100,0.382
2018,110P04693,90892,0.722748,100,0.723
2018,110P04694,90892,0.275727,100,0.276
2018,110P04695,90892,0.826007,100,0.826
2018,110P04696,90892,0.277337,100,0.277
2018,110P04697,90892,0.167167,100,0.167
2018,110P04698,90892,0.140796,100,0.141
2018,110P04699,90892,0.438887,100,0.439
2018,110P04700,90892,0.415393,100,0.415
2018,110P04701,90892,0.65907,100,0.659
2018,110P04702,90892,0.685521,100,0.686
2018,110P04703,90892,0.426528,100,0.427
2018,110P04704,90892,0.002722,100,0.003
2018,110P04705,90892,0.547919,100,0.548
2018,110P04706,90892,0.593416,100,0.593
2018,110P04707,90892,0.528401,100,0.528
2018,110P04708,90892,0.378999,100,0.379
2018,110P04709,90892,0.643374,100,0.643
2018,110P04710,90892,0.267898,100,0.268
2018,110P04712,96103,0.393607,100,0.394
2018,110P04713,96103,0.489566,100,0.49
2018,110P04714,96103,0.542681,100,0.543
2018,110P04715,96103,0.546875,100,0.547
2018,110P04717,74746,0.610975,100,0.611
2018,110P04718,74746,1.243854,100,1.244
2018,110P04719,74746,1.000078,100,1
2018,110P04720,74746,0.452942,100,0.453
2018,110P04721,74746,0.361079,100,0.361
2018,110P04723,74746,0.247554,100,0.248
2018,110P04724,74746,0.114015,100,0.114
2018,110P04725,74746,0.243907,100,0.244
2018,110P04726,74746,0.180614,100,0.181
2018,110P04728,90892,0.223905,100,0.224
2018,110P04729,90892,0.801556,100,0.802
2018,110P04730,90892,0.591732,100,0.592
2018,110P04731,90892,0.638925,100,0.639
2018,110P04732,90892,0.599306,100,0.599
2018,110P04733,90892,0.293492,100,0.293
2018,110P04734,90892,0.769568,100,0.77
2018,110P04735,90892,0.623769,100,0.624
2018,110P04736,90892,0.455738,100,0.456
2018,110P04738,90892,0.542382,100,0.542
2018,110P04739,90892,0.404823,100,0.405
2018,110P04740,90892,0.206463,100,0.206
2018,110P04741,90892,0.220661,100,0.221
2018,110P04742,90892,0.399771,100,0.4
2018,110P04743,90892,0.502528,100,0.503
2018,110P04746,74746,0.61791,100,0.618
2018,110P04747,74746,0.510438,100,0.51
2018,110P04748,74746,0.662226,100,0.662
2018,110P04749,74746,0.576085,100,0.576
2018,110P04750,74746,0.277411,100,0.277
2018,110P04751,74746,0.540692,100,0.541
2018,110P04752,74746,0.433754,100,0.434
2018,110P04754,74746,0.154597,100,0.155
2018,110P04755,74746,0.236053,100,0.236
2018,110P04756,74746,0.003492,100,0.003
2018,110P04757,74746,0.450898,100,0.451
2018,110P04758,74746,0.253451,100,0.253
2018,110P04759,74746,0.125989,100,0.126
2018,110P04760,74746,0.100973,100,0.101
2018,110P04761,74746,0.35863,100,0.359
2018,110P04762,74746,0.397932,100,0.398
2018,110P04763,74746,0.008302,100,0.008
2018,110P04764,74746,0.386878,100,0.387
2018,110P04765,74746,0.472459,100,0.472
2018,110P04766,74746,0.339163,100,0.339
2018,110P04767,74746,0.49898,100,0.499
2018,110P04768,74746,0.338927,100,0.339
2018,110P04770,74746,0.927135,100,0.927
2018,110P04771,74746,0.639863,100,0.64
2018,110P04772,74746,0.761832,100,0.762
2018,110P04773,74746,0.714962,100,0.715
2018,110P04774,74746,0.014441,100,0.014
2018,110P04775,74746,0.022177,100,0.022
2018,110P04776,74746,0.730683,100,0.731
2018,110P04778,90892,0.912533,100,0.913
2018,110P04779,90892,0.206115,100,0.206
2018,110P04780,90892,0.262343,100,0.262
2018,110P04781,90892,0.426012,100,0.426
2018,110P04782,90892,0.246517,100,0.247
2018,110P04783,90892,0.679618,100,0.68
2018,110P04784,74746,0.892693,100,0.893
2018,110P04785,74746,0.181751,100,0.182
2018,110P04786,74746,0.017255,100,0.017
2018,110P04787,74746,1.007851,100,1.008
2018,110P04788,74746,0.634973,100,0.635
2018,110P04789,74746,1.423629,100,1.424
2018,110P04790,74746,1.043742,87,0.908
2018,110P04791,74746,0.579602,100,0.58
2018,110P04792,74746,0.150664,100,0.151
2018,110P04793,74746,0.025644,100,0.026
2018,110P04794,74746,0.137801,100,0.138
2018,110P04795,74746,0.214466,100,0.214
2018,110P04798,99999,0.583977,100,0.584
2018,110P04799,99999,0.463431,100,0.463
2018,110P04800,99999,0.33331,100,0.333
2018,110P04801,99999,0.766144,94,0.72
2018,110P04803,74746,0.623185,100,0.623
2018,110P04804,74746,0.258422,100,0.258
2018,110P04805,74746,0.363763,100,0.364
2018,110P04806,74746,0.71183,100,0.712
2018,110P04807,74746,0.432524,100,0.433
2018,110P04808,74746,0.332117,100,0.332
2018,110P04809,74746,0.154796,100,0.155
2018,110P04810,74746,0.616574,100,0.617
2018,110P04811,74746,0.577962,100,0.578
2018,110P04812,74746,0.659063,100,0.659
2018,110P04813,74746,0.297438,100,0.297
2018,110P04814,74746,0.34071,100,0.341
2018,110P04815,74746,1.273003,100,1.273
2018,110P04816,74746,0.441534,100,0.442
2018,110P04817,74746,0.283395,100,0.283
2018,110P04818,74746,0.450836,100,0.451
2018,110P04819,74746,0.132209,100,0.132
2018,110P04820,74746,0.133992,100,0.134
2018,110P04821,74746,0.296804,100,0.297
2018,110P04823,90892,0.199305,100,0.199
2018,110P04824,90892,0.379788,100,0.38
2018,110P04825,90892,0.416573,92,0.383
2018,110P04827,74746,0.298985,100,0.299
2018,110P04828,74746,0.042769,100,0.043
2018,110P04829,74746,0.114295,100,0.114
2018,110P04830,74746,0.376116,100,0.376
2018,110P04833,95411,0.192985,100,0.193
2018,110P04834,95411,0.147706,100,0.148
2018,110P04835,99999,0.508232,100,0.508
2018,110P04837,74746,0.215001,100,0.215
2018,110P04838,74746,0.170995,100,0.171
2018,110P04839,74746,0.319441,100,0.319
2018,110P04840,74746,0.102781,100,0.103
2018,110P04841,74746,0.263958,100,0.264
2018,110P04843,74746,0.063318,100,0.063
2018,110P04844,74746,0.245541,100,0.246
2018,110P04845,74746,0.007463,100,0.007
2018,110P04846,74746,0.360923,100,0.361
2018,110P04847,74746,0.422967,100,0.423
2018,110P04848,74746,0.112922,100,0.113
2018,110P04849,74746,0.010681,100,0.011
2018,110P04850,74746,0.006661,100,0.007
2018,110P04851,74746,0.187716,100,0.188
2018,110P04852,74746,0.182913,100,0.183
2018,110P04855,90892,0.797747,100,0.798
2018,110P04856,90892,0.50712,100,0.507
2018,110P04857,90892,0.006686,100,0.007
2018,110P04858,90892,0.63447,100,0.634
2018,110P04859,90892,0.436234,100,0.436
2018,110P04860,90892,1.656339,100,1.656
2018,110P04861,90892,0.525549,100,0.526
2018,110P04862,90892,0.820179,100,0.82
2018,110P04863,90892,0.573401,100,0.573
2018,110P04865,90892,0.255042,100,0.255
2018,110P04866,90892,0.421973,100,0.422
2018,110P04867,90892,0.255756,100,0.256
2018,110P04868,90892,0.511941,100,0.512
2018,110P04869,90892,0.445529,100,0.446
2018,110P04870,90892,0.366746,100,0.367
2018,110P04871,90892,0.294828,100,0.295
2018,110P04872,90892,0.172778,100,0.173
2018,110P04873,90892,0.477145,100,0.477
2018,110P04874,90892,0.09584,100,0.096
2018,110P04875,90892,1.125421,100,1.125
2018,110P04876,90892,1.416769,100,1.417
2018,110P04877,90892,0.603997,100,0.604
2018,110P04878,90892,0.311369,100,0.311
2018,110P04879,90892,0.440353,100,0.44
2018,110P04880,90892,0.202194,100,0.202
2018,110P04881,90892,0.76021,100,0.76
2018,110P04882,90892,0.395776,100,0.396
2018,110P04883,90892,0.880601,100,0.881
2018,110P04884,90892,0.728607,100,0.729
2018,110P04885,90892,0.325785,100,0.326
2018,110P04886,90892,0.342351,100,0.342
2018,110P04887,90892,0.511158,100,0.511
2018,110P04888,90892,0.304435,100,0.304
2018,110P04889,90892,1.373261,100,1.373
2018,110P04890,90892,0.474746,100,0.475
2018,110P04891,90892,0.248064,100,0.248
2018,110P04892,90892,0.252103,100,0.252
2018,110P04893,95411,0.343084,100,0.343
2018,110P04894,95411,0.640484,100,0.64
2018,110P04895,99999,0.465419,100,0.465
2018,110P04896,99999,0.725867,100,0.726
2018,110P04897,99999,0.689722,100,0.69
2018,110P04898,95411,0.593235,100,0.593
2018,110P04899,99999,0.521194,100,0.521
2018,110P04900,99999,0.58622,100,0.586
2018,110P04901,99999,0.637222,100,0.637
2018,110P04902,99999,0.47085,100,0.471
2018,110P04903,74746,1.642358,100,1.642
2018,110P04904,74746,0.59157,100,0.592
2018,110P04905,74746,0.475709,100,0.476
2018,110P04906,74746,0.421743,100,0.422
2018,110P04907,74746,0.318136,100,0.318
2018,110P04908,74746,0.44182,100,0.442
2018,110P04910,90892,0.310754,100,0.311
2018,110P04911,90892,0.520504,100,0.521
2018,110P04912,90892,0.445163,100,0.445
2018,110P04913,90892,0.516341,100,0.516
2018,110P04914,90892,0.157909,100,0.158
2018,110P04915,90892,0.487068,100,0.487
2018,110P04916,90892,0.079181,100,0.079
2018,110P04917,90892,0.531291,100,0.531
2018,110P04918,90892,0.412833,100,0.413
2018,110P04919,90892,0.733162,100,0.733
2018,110P04921,90892,0.31593,100,0.316
2018,110P04925,31600,0.500129,100,0.5
2018,110P04926,31600,0.666563,100,0.667
2018,110P04929,90892,0.295481,100,0.295
2018,110P04930,90892,0.008786,100,0.009
2018,110P04931,90892,0.012806,100,0.013
2018,110P04933,90892,0.008811,100,0.009
2018,110P04934,90892,0.008376,100,0.008
