tmc,year,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC
110N05379,2020,27.320138,109.280552,36.42685067,9.106712667,30.7991968,123.1967872,41.06559573,10.26639893,32.97894015,197.8736409,65.9578803,10.99298005,37.1786141,223.0716846,74.3572282,12.39287137,27.36666995,109.4666798,36.48889327,9.122223317,30.85165433,123.4066173,41.1355391,10.28388478,26.03880454,416.6208727,138.8736242,8.679601515,29.35469306,469.675089,156.558363,9.784897688,0.528943737,0.636700373,0.506247451,0.568640499,0.469194569,0.56477908,0.449062043,0.504407209,0.532281224,0.637706468,0.511547936,0.576905183,0.472155056,0.565671528,0.453763788,0.51173832
110N05380,2017,30.7389224,122.9556896,40.98522987,10.24630747,26.0262816,104.1051264,34.7017088,8.6754272,37.1058551,222.6351306,74.2117102,12.36861837,31.41708812,188.5025287,62.83417623,10.47236271,30.79127725,123.165109,41.05503633,10.26375908,26.07060985,104.2824394,34.76081313,8.690203283,29.29724558,468.7559292,156.2519764,9.765748525,24.80563091,396.8900945,132.2966982,8.268543635,0.446918749,0.537979952,0.427720023,0.480459628,0.527843392,0.635393263,0.505168306,0.567457598,0.449740103,0.538829409,0.43220131,0.487444675,0.531175615,0.636396534,0.51046103,0.575707444
110N05380,2018,30.1719344,120.6877376,40.22924587,10.05731147,27.5786028,110.3144112,36.7714704,9.1928676,36.42142725,218.5285635,72.8428545,12.14047575,33.29094058,199.7456435,66.58188117,11.09698019,30.22332355,120.8932942,40.29776473,10.07444118,27.62557498,110.5022999,36.83409997,9.208524992,28.75684971,460.1095953,153.3698651,9.585616569,26.28514716,420.5623546,140.1874515,8.761715721,0.473574937,0.570067428,0.453231115,0.509116341,0.518107173,0.623673257,0.495850336,0.556990684,0.476564569,0.57096755,0.457979685,0.516518007,0.521377932,0.624658022,0.501045434,0.565088359
110N05380,2019,30.8911408,123.5645632,41.18818773,10.29704693,28.2503048,113.0012192,37.66707307,9.416768267,37.2896024,223.7376144,74.5792048,12.42986747,34.10177178,204.6106307,68.20354357,11.36725726,30.94375493,123.7750197,41.2583399,10.31458498,28.29842103,113.1936841,37.73122803,9.432807008,29.44232483,471.0771972,157.0257324,9.814108275,26.92534587,430.8055339,143.6018446,8.97511529,0.485109286,0.583951939,0.464269971,0.521516333,0.530457259,0.638539715,0.507669887,0.570267634,0.488171733,0.584873985,0.469134197,0.529098273,0.533805984,0.639547954,0.512988821,0.578558333
110N05380,2020,25.9476184,103.7904736,34.59682453,8.649206133,27.9019392,111.6077568,37.2025856,9.3006464,31.32213147,187.9327888,62.64426293,10.44071049,33.68124943,202.0874966,67.36249887,11.22708314,25.99181265,103.9672506,34.6557502,8.66393755,27.94946208,111.7978483,37.26594943,9.316487358,24.73065706,395.690513,131.8968377,8.243552354,26.59331886,425.4931018,141.8310339,8.864439621,0.479127213,0.576750999,0.458544876,0.515085311,0.445567959,0.536353933,0.426427259,0.479007462,0.482151896,0.577661675,0.463349119,0.522573755,0.448380785,0.537200823,0.430895002,0.485971397
110N05381,2017,28.558828,114.235312,38.07843733,9.519609333,25.9782664,103.9130656,34.63768853,8.659422133,34.47419918,206.8451951,68.94839837,11.49139973,31.35912757,188.1547654,62.71825513,10.45304252,28.6074697,114.4298788,38.14329293,9.535823233,26.02251285,104.0900514,34.6966838,8.67417095,27.21939912,435.5103859,145.1701286,9.07313304,24.75986765,396.1578824,132.0526275,8.253289217,0.446102909,0.536843393,0.426810095,0.479479455,0.490416721,0.590170948,0.469207448,0.527108741,0.44891766,0.537689135,0.431282822,0.486446043,0.493511077,0.591100703,0.474124476,0.534767358
110N05381,2018,28.2181244,112.8724976,37.62416587,9.406041467,27.5786028,110.3144112,36.7714704,9.1928676,34.06292587,204.3775552,68.12585173,11.35430862,33.29094058,199.7456435,66.58188117,11.09698019,28.2661858,113.0647432,37.68824773,9.422061933,27.62557498,110.5022999,36.83409997,9.208524992,26.89467476,430.3147961,143.4382654,8.964891585,26.28514716,420.5623546,140.1874515,8.761715721,0.473584139,0.5699145,0.453102832,0.509016777,0.484566105,0.583130275,0.463609856,0.520820393,0.476572287,0.570812342,0.457851092,0.516412528,0.487623546,0.584048938,0.468468224,0.528387644
110N05381,2019,28.740162,114.960648,38.320216,9.580054,27.2879576,109.1518304,36.38394347,9.095985867,34.69309278,208.1585567,69.38618557,11.56436426,32.94009423,197.6405654,65.88018847,10.98003141,28.78911255,115.1564502,38.3854834,9.59637085,27.33443475,109.337739,36.445913,9.11147825,27.39222843,438.2756549,146.091885,9.13074281,26.00813343,416.1301348,138.7100449,8.669377808,0.468593133,0.563908288,0.448327675,0.503652354,0.493530618,0.593918233,0.472186676,0.530455612,0.47154979,0.564796669,0.453025894,0.510970163,0.496644621,0.594853891,0.477134924,0.538162858
110N05381,2020,23.7756968,95.1027872,31.70092907,7.925232267,27.0580976,108.2323904,36.07746347,9.019365867,28.70034118,172.2020471,57.40068237,9.566780394,32.66262348,195.9757409,65.32524697,10.88754116,23.81619182,95.26476728,31.75492243,7.938730607,27.10418325,108.416733,36.138911,9.03472775,22.66060009,362.5696015,120.8565338,7.553533365,25.78905402,412.6248643,137.5416214,8.59635134,0.464645941,0.559158209,0.444551188,0.499409841,0.408280034,0.491327079,0.390622963,0.438826747,0.467577692,0.560039106,0.449209832,0.506666008,0.410856137,0.492101115,0.39471647,0.445202673
110N05382,2017,27.5617464,110.2469856,36.7489952,9.1872488,24.8417364,99.3669456,33.1223152,8.2805788,33.27059273,199.6235564,66.54118547,11.09019758,29.98718885,179.9231331,59.9743777,9.995729617,27.60868985,110.4347594,36.81158647,9.202896617,24.88404711,99.53618844,33.17872948,8.29468237,26.26908134,420.3053014,140.1017671,8.756360446,23.6766417,378.8262672,126.2754224,7.8922139,0.428717388,0.510650679,0.411451774,0.458898623,0.475659178,0.566563636,0.456503091,0.509145064,0.431500354,0.51147127,0.415424081,0.465258432,0.478746861,0.567474077,0.46091034,0.516201232
110N05382,2018,27.2522016,109.0088064,36.3362688,9.0840672,26.679084,106.716336,35.572112,8.893028,32.89693212,197.3815927,65.79386423,10.96564404,32.20510505,193.2306303,64.4102101,10.73503502,27.29861785,109.1944714,36.39815713,9.099539283,26.7245241,106.8980964,35.6326988,8.9081747,25.97405441,415.5848705,138.5282902,8.658018135,25.42781642,406.8450627,135.6150209,8.475938806,0.460426237,0.548419488,0.441883622,0.49283974,0.47031707,0.560200584,0.451376124,0.503426877,0.463415037,0.549300772,0.446149729,0.499669935,0.473370075,0.5611008,0.455733876,0.510403798
110N05382,2019,27.756872,111.027488,37.00916267,9.252290667,26.9477648,107.7910592,35.93035307,8.982588267,33.50613457,201.0368074,67.01226913,11.16871152,32.52943753,195.1766252,65.05887507,10.84314584,27.8041478,111.2165912,37.07219707,9.268049267,26.99366253,107.9746501,35.99155003,8.997887508,26.45505541,423.2808866,141.0936289,8.818351804,25.6838959,410.9423344,136.9807781,8.561298633,0.465063116,0.553942533,0.446333761,0.49780305,0.479026646,0.570574669,0.459734941,0.512749597,0.468082016,0.554832692,0.450642831,0.504702031,0.482136188,0.571491556,0.464173392,0.51985572
110N05382,2020,23.0733468,92.2933872,30.7644624,7.6911156,26.5677296,106.2709184,35.42363947,8.855909867,27.85251388,167.1150833,55.70502777,9.284171294,32.07068588,192.4241153,64.14137177,10.69022863,23.11264557,92.45058228,30.81686076,7.70421519,26.61298005,106.4519202,35.4839734,8.87099335,21.9911908,351.8590528,117.2863509,7.330396933,25.32168462,405.1469539,135.0489846,8.44056154,0.458504488,0.546130469,0.440039267,0.490782703,0.398198613,0.474299381,0.382162073,0.426231359,0.461480813,0.547008075,0.444287568,0.497584389,0.40078347,0.475061558,0.385851606,0.432138438
110N05383,2017,26.98880793,107.9552317,35.98507723,8.996269308,23.1327156,92.53086238,30.84362079,7.710905198,34.63383445,207.8030067,69.2676689,11.54461148,29.68544015,178.1126409,59.3708803,9.895146717,28.82624683,115.3049873,38.43499577,9.608748942,24.70762591,98.83050362,32.94350121,8.235875302,26.94145161,431.0632257,143.6877419,8.980483869,23.09212543,369.4740069,123.1580023,7.697375144,0.399153239,0.505487067,0.409240766,0.44760703,0.465689817,0.58974889,0.477458878,0.52222058,0.401110046,0.506391591,0.409442088,0.454091943,0.467972813,0.590804193,0.477693759,0.529786492
110N05383,2018,26.64335733,106.5734293,35.52447643,8.881119108,24.83501939,99.34007754,33.11335918,8.278339795,34.19052925,205.1431755,68.3810585,11.39684308,31.86994967,191.219698,63.73989933,10.62331656,28.45727743,113.8291097,37.94303657,9.485759142,26.52582513,106.1033005,35.36776683,8.841941708,26.59660716,425.5457145,141.8485715,8.865535719,24.79144225,396.663076,132.2210253,8.263814083,0.42852636,0.542685144,0.439356215,0.480545797,0.459729093,0.582200238,0.471347513,0.515536275,0.430627167,0.543656231,0.439572352,0.487507927,0.461982868,0.583242034,0.471579388,0.523005345
110N05383,2019,27.060297,108.241188,36.080396,9.020099,24.47133667,97.88534668,32.62844889,8.157112223,34.725574,208.353444,69.451148,11.57519133,31.4032478,188.4194868,62.8064956,10.46774927,28.902603,115.610412,38.536804,9.634201,26.13738233,104.5495293,34.8498431,8.712460775,27.01281525,432.205044,144.068348,9.00427175,24.42839768,390.8543628,130.2847876,8.142799225,0.422251043,0.534738092,0.432922305,0.47350871,0.466923355,0.591311042,0.478723591,0.52360386,0.424321085,0.535694958,0.433135277,0.480368886,0.469212399,0.59236914,0.478959094,0.531189812
110N05383,2020,19.14563992,76.58255968,25.52751989,6.381879973,23.93396907,95.73587628,31.91195876,7.97798969,24.5689593,147.4137558,49.1379186,8.1896531,30.71366193,184.2819716,61.42732387,10.23788731,20.44910408,81.79641632,27.26547211,6.816368027,25.56342993,102.2537197,34.08457323,8.521143308,19.11204574,305.7927318,101.9309106,6.370681913,23.89197298,382.2715676,127.4238559,7.963990992,0.412978806,0.522995745,0.423415738,0.463110903,0.330356553,0.418363046,0.338705428,0.370459014,0.415003392,0.523931599,0.423624033,0.469820436,0.331976092,0.419111669,0.338872051,0.37582621
110N05390,2017,22.46799492,89.87197968,29.95732656,7.48933164,21.36268915,85.45075659,28.48358553,7.120896383,29.84311512,179.0586907,59.68623023,9.947705039,28.37499268,170.2499561,56.74998537,9.458330894,29.58478993,118.3391597,39.44638657,9.861596642,28.1293757,112.5175028,37.50583427,9.376458567,24.20436438,387.2698301,129.0899434,8.06812146,23.01363847,368.2182155,122.7394052,7.671212823,0.368561527,0.483295957,0.465641048,0.445470431,0.387630904,0.508301695,0.489733321,0.468519076,0.370178649,0.483569318,0.466937222,0.452172934,0.389331697,0.5085892,0.491096559,0.475568367
110N05390,2018,21.92779803,87.71119212,29.23706404,7.30926601,21.89021152,87.56084606,29.18694869,7.296737172,29.12559858,174.7535915,58.25119717,9.708532861,29.07567428,174.4540457,58.15134857,9.691891428,28.87348428,115.4939371,38.49797903,9.624494758,28.82399215,115.2959686,38.43198953,9.607997383,23.62242004,377.9587207,125.9862402,7.874140015,23.58192878,377.3108604,125.7702868,7.860642925,0.377662649,0.495230289,0.477139416,0.456470714,0.378311114,0.496080622,0.477958687,0.457254495,0.379319704,0.4955104,0.478467598,0.463338726,0.379971014,0.496361215,0.479289149,0.4641343
110N05390,2019,22.42341557,89.69366226,29.89788742,7.474471855,22.65286813,90.61147251,30.20382417,7.550956043,29.78390258,178.7034155,59.56780517,9.927967528,30.08867297,180.5320378,60.17734593,10.02955766,29.52608995,118.1043598,39.36811993,9.842029983,29.8282222,119.3128888,39.77096293,9.942740733,24.15633985,386.5014376,128.8338125,8.052113283,24.40352494,390.4563991,130.152133,8.134508315,0.390820444,0.512484149,0.493762989,0.472374188,0.386861795,0.50729316,0.488761628,0.467589475,0.392535231,0.51277402,0.495137445,0.479481482,0.388559213,0.507580094,0.490122162,0.474624779
110N05390,2020,18.80287266,75.21149062,25.07049687,6.267624218,22.40593347,89.62373386,29.87457795,7.468644488,24.97491633,149.849498,49.94983267,8.324972111,29.76068198,178.5640919,59.52136397,9.920227328,24.75873078,99.03492312,33.01164104,8.25291026,29.50307035,118.0122814,39.33742713,9.834356783,20.25599448,324.0959117,108.0319706,6.75199816,24.1375067,386.2001072,128.7333691,8.045835567,0.386560184,0.506897656,0.488380571,0.467224925,0.324398085,0.425384289,0.409844906,0.392091264,0.388256279,0.507184366,0.489740045,0.474254745,0.325821434,0.425624894,0.410985765,0.39799063
110N05391,2017,8.342832068,33.37132827,11.12377609,2.780944023,9.163204435,36.65281774,12.21760591,3.054401478,13.05193046,78.31158273,26.10386091,4.350643485,14.33536071,86.01216426,28.67072142,4.77845357,12.50251434,50.01005736,16.67001912,4.16750478,13.73191908,54.92767632,18.30922544,4.57730636,10.10581053,161.6929684,53.89765613,3.368603508,11.09954114,177.5926583,59.19755277,3.699847048,0.20133798,0.315261434,0.293166336,0.27639899,0.183312396,0.287036398,0.266919452,0.25165327,0.213964653,0.31643014,0.298749401,0.289814115,0.194808615,0.288100472,0.272002672,0.263867352
110N05391,2018,8.308564898,33.23425959,11.07808653,2.769521633,10.67503934,42.70015736,14.23338579,3.558346447,12.99832124,77.98992741,25.99664247,4.332773745,16.70054843,100.2032906,33.40109687,5.566849478,12.45116178,49.80464712,16.60154904,4.15038726,15.99754512,63.99018048,21.33006016,5.33251504,10.06430213,161.0288341,53.67627803,3.354767377,12.93085178,206.8936285,68.96454283,4.310283927,0.234556685,0.367276342,0.341535779,0.322001994,0.182559462,0.285857431,0.265823113,0.250619635,0.24926663,0.368637873,0.348039994,0.337630476,0.194008462,0.286917134,0.270885454,0.262783549
110N05391,2019,8.50641701,34.02566804,11.34188935,2.835472337,8.38403426,33.53613704,11.17871235,2.794678087,13.30785066,79.84710396,26.61570132,4.43595022,13.11638916,78.69833496,26.23277832,4.37212972,12.74766168,50.99064672,16.99688224,4.24922056,12.56425968,50.25703872,16.75234624,4.18808656,10.30396367,164.8634187,54.9544729,3.434654556,10.15571942,162.4915107,54.1638369,3.385239806,0.184217708,0.288453966,0.26823767,0.252896093,0.186906756,0.292664563,0.272153167,0.256587648,0.195770704,0.289523295,0.273345993,0.265170496,0.198628392,0.293749501,0.277336057,0.269041222
110N05391,2020,7.348676195,29.39470478,9.798234927,2.449558732,8.39056134,33.56224536,11.18741512,2.79685378,11.49662487,68.97974922,22.99324974,3.83220829,13.12660044,78.75960264,26.25320088,4.37553348,11.01267876,44.05071504,14.68357168,3.67089292,12.57404112,50.29616448,16.76538816,4.19134704,8.901573063,142.425169,47.47505633,2.967191021,10.16362578,162.6180125,54.20600417,3.38787526,0.184361124,0.288678531,0.268446496,0.253092976,0.161468363,0.252832315,0.235112562,0.221665542,0.195923114,0.289748692,0.273558797,0.265376935,0.17159466,0.253769591,0.239590051,0.232424159
110N05392,2017,8.342832068,33.37132827,16.68566414,4.171416034,7.392326043,29.56930417,14.78465209,3.696163021,13.05193046,78.31158273,39.15579137,6.525965228,11.56491281,69.38947683,34.69473842,5.782456403,12.50251434,50.01005736,25.00502868,6.25125717,11.07809214,44.31236856,22.15618428,5.53904607,10.10581053,161.6929684,80.8464842,5.052905263,8.95444685,143.2711496,71.6355748,4.477223425,0.243641185,0.381501142,0.354763635,0.334473295,0.274968594,0.430554597,0.400379178,0.377479905,0.258920853,0.382915406,0.36151976,0.350707077,0.292212923,0.432150708,0.408004007,0.395801028
110N05392,2018,8.308564898,33.23425959,16.6171298,4.154282449,7.681557275,30.7262291,15.36311455,3.840778638,12.99832124,77.98992741,38.99496371,6.499160618,12.01740015,72.1044009,36.05220045,6.008700075,12.45116178,49.80464712,24.90232356,6.22558089,11.5115322,46.0461288,23.0230644,5.7557661,10.06430213,161.0288341,80.51441705,5.032151066,9.304797425,148.8767588,74.4383794,4.652398713,0.25317386,0.396427709,0.368644073,0.347559856,0.273839193,0.428786147,0.398734669,0.375929452,0.269051359,0.397897307,0.375664538,0.364428798,0.291012694,0.430375701,0.40632818,0.394175323
110N05392,2019,8.50641701,34.02566804,17.01283402,4.253208505,7.842694563,31.37077825,15.68538913,3.921347281,13.30785066,79.84710396,39.92355198,6.65392533,12.26949113,73.61694675,36.80847338,6.134745563,12.74766168,50.99064672,25.49532336,6.37383084,11.7530115,47.012046,23.506023,5.87650575,10.30396367,164.8634187,82.43170935,5.151981834,9.499985688,151.999771,75.9998855,4.749992844,0.25848473,0.404743638,0.37637718,0.354850676,0.280360135,0.438996844,0.40822975,0.384881472,0.274695293,0.406244064,0.383544914,0.372073481,0.297942588,0.440624251,0.416004086,0.403561832
110N05392,2020,7.348676195,29.39470478,14.69735239,3.674338098,7.849629585,31.39851834,15.69925917,3.924814793,11.49662487,68.97974922,34.48987461,5.748312435,12.28034061,73.68204366,36.84102183,6.140170305,11.01267876,44.05071504,22.02535752,5.50633938,11.76340428,47.05361712,23.52680856,5.88170214,8.901573063,142.425169,71.2125845,4.450786531,9.508386194,152.1341791,76.06708955,4.754193097,0.258713299,0.405101538,0.376709997,0.355164458,0.242202545,0.379248473,0.352668844,0.332498314,0.274938197,0.406603292,0.38388407,0.372402493,0.25739199,0.380654386,0.359385076,0.348636239
110N05393,2017,7.921694398,31.68677759,15.8433888,3.960847199,8.056633508,32.22653403,16.11326702,4.028316754,11.71251395,70.27508371,35.13754186,5.856256976,11.91202635,71.47215807,35.73607904,5.956013173,11.40422725,45.616909,22.8084545,5.702113625,11.59848825,46.393953,23.1969765,5.799244125,9.223673144,147.5787703,73.78938515,4.611836572,9.380790319,150.0926451,75.04632255,4.690395159,0.265507106,0.3926923,0.371189185,0.350209926,0.261060175,0.386115167,0.364972204,0.344344323,0.281505551,0.396072845,0.379573902,0.366374135,0.276790665,0.389439092,0.373216487,0.3602378
110N05393,2018,7.858495068,31.43398027,15.71699014,3.929247534,7.952440018,31.80976007,15.90488004,3.976220009,11.61907144,69.71442863,34.85721432,5.809535719,11.75797247,70.54783483,35.27391742,5.878986236,11.31324425,45.252977,22.6264885,5.656622125,11.44848925,45.793957,22.8969785,5.724244625,9.150086619,146.4013859,73.20069295,4.575043309,9.259471994,148.1515519,74.07577595,4.629735997,0.262073399,0.387613755,0.366388731,0.345680789,0.258977435,0.383034738,0.362060453,0.341597141,0.277864943,0.39095058,0.374665012,0.361635952,0.274582427,0.386332145,0.370238963,0.357363821
110N05393,2019,7.76156096,31.04624384,15.52312192,3.88078048,7.764550118,31.05820047,15.52910024,3.882275059,11.47575083,68.85450496,34.42725248,5.737875413,11.48017041,68.88102243,34.44051122,5.740085203,11.173696,44.694784,22.347392,5.586848,11.17799925,44.711997,22.3559985,5.588999625,9.0372208,144.5955328,72.2977664,4.5186104,9.040701244,144.6512199,72.32560995,4.520350622,0.25588147,0.378455721,0.357732175,0.337513494,0.255782962,0.378310025,0.357594457,0.337383559,0.271299912,0.381713709,0.365812915,0.353091689,0.271195468,0.381566759,0.365672086,0.352955757
110N05393,2020,7.518158135,30.07263254,15.03631627,3.759079068,7.677010505,30.70804202,15.35402101,3.838505253,11.11587088,66.69522526,33.34761263,5.557935438,11.3507399,68.10443938,34.05221969,5.675369948,10.8232885,43.293154,21.646577,5.41164425,11.0519755,44.207902,22.103951,5.52598775,8.753813238,140.0610118,70.0305059,4.376906619,8.938773963,143.0203834,71.5101917,4.469386981,0.252996594,0.374188911,0.353699007,0.333708276,0.2477616,0.36644621,0.346380282,0.326803199,0.268241204,0.377410167,0.361688642,0.349110839,0.262690769,0.369600812,0.354204596,0.341887052
110N05394,2017,8.520989148,34.08395659,17.0419783,4.260494574,7.949699713,31.79879885,15.89939943,3.974849856,13.4361896,80.61713762,40.30856881,6.718094802,12.53536072,75.2121643,37.60608215,6.267680358,13.2898994,53.15959761,26.57979881,6.644949701,12.39887854,49.59551415,24.79775708,6.199439269,10.49129324,167.8606918,83.9303459,5.245646619,9.787904831,156.6064773,78.30323865,4.893952416,0.262035198,0.413253681,0.396922672,0.365382397,0.280865839,0.442951339,0.425446734,0.39163988,0.275020387,0.415567923,0.405495694,0.383840115,0.294784183,0.445431889,0.43463584,0.411424026
110N05394,2018,8.475074705,33.90029882,16.95014941,4.237537353,8.001708993,32.00683597,16.00341799,4.000854496,13.36379013,80.18274076,40.09137038,6.681895063,12.61737074,75.70422446,37.85211223,6.308685372,13.2182882,52.87315278,26.43657639,6.609144098,12.47999566,49.91998263,24.95999132,6.239997829,10.43476203,166.9561924,83.4780962,5.217381013,9.851940194,157.6310431,78.81552155,4.925970097,0.263749509,0.415957308,0.399519457,0.367772837,0.279352423,0.440564543,0.423154259,0.38952957,0.276819652,0.418286691,0.408148567,0.386351311,0.29319577,0.443031727,0.432293851,0.409207111
110N05394,2019,8.646136478,34.58454591,17.29227296,4.323068239,7.945230165,31.78092066,15.89046033,3.972615083,13.63352623,81.80115738,40.90057869,6.816763115,12.52831298,75.16987788,37.58493894,6.26415649,13.48508747,53.94034989,26.97017495,6.742543736,12.39190754,49.56763014,24.78381507,6.195953768,10.64537833,170.3260532,85.1630266,5.322689163,9.782401794,156.5184287,78.25921435,4.891200897,0.261887874,0.413021338,0.39669951,0.365176969,0.284990901,0.449456942,0.431695248,0.397391875,0.274865763,0.415334279,0.405267713,0.38362431,0.299113663,0.451973925,0.441019314,0.417466589
110N05394,2020,7.410103433,29.64041373,14.82020687,3.705051716,7.87778063,31.51112252,15.75556126,3.938890315,11.68450669,70.10704014,35.05352007,5.842253345,12.42195623,74.53173736,37.26586868,6.210978113,11.55728842,46.22915367,23.11457684,5.778644209,12.28670877,49.14683508,24.57341754,6.143354385,9.123537969,145.9766075,72.98830375,4.561768984,9.699355938,155.189695,77.5948475,4.849677969,0.259664626,0.409515071,0.393331805,0.362076868,0.244249216,0.385203546,0.369981025,0.340581589,0.272532342,0.411808377,0.401827269,0.380367603,0.256353018,0.387360706,0.377972143,0.357786465
110N05395,2017,8.507174183,34.02869673,17.01434837,4.253587091,8.431191875,33.7247675,16.86238375,4.215595938,13.41440569,80.48643414,40.24321707,6.707202845,13.29459417,79.767565,39.8837825,6.647297083,13.26835267,53.07341067,26.53670534,6.634176334,13.14984563,52.5993825,26.29969125,6.574922813,10.47428384,167.5885415,83.79427075,5.237141922,10.38073219,166.091715,83.0458575,5.190366094,0.277905973,0.438283357,0.420963222,0.387512637,0.280410475,0.442233188,0.424756963,0.39100492,0.29167764,0.440737767,0.43005549,0.40708829,0.294306253,0.444709717,0.433931171,0.410756989
110N05395,2018,8.475074705,33.90029882,16.95014941,4.237537353,8.74893607,34.99574428,17.49787214,4.374468035,13.36379013,80.18274076,40.09137038,6.681895063,13.79562417,82.77374504,41.38687252,6.897812087,13.2182882,52.87315278,26.43657639,6.609144098,13.64542053,54.58168212,27.29084106,6.822710265,10.43476203,166.9561924,83.4780962,5.217381013,10.77194821,172.3511714,86.1755857,5.385974106,0.288379345,0.454800831,0.436827956,0.402116728,0.279352423,0.440564543,0.423154259,0.38952957,0.302670022,0.457347739,0.446262882,0.422430123,0.29319577,0.443031727,0.432293851,0.409207111
110N05395,2019,8.646136478,34.58454591,17.29227296,4.323068239,8.567716235,34.27086494,17.13543247,4.283858118,13.63352623,81.80115738,40.90057869,6.816763115,13.50987049,81.05922292,40.52961146,6.754935243,13.48508747,53.94034989,26.97017495,6.742543736,13.36277807,53.45111226,26.72555613,6.681389033,10.64537833,170.3260532,85.1630266,5.322689163,10.54882501,168.7812001,84.39060005,5.274412503,0.28240604,0.445380379,0.427779783,0.393787541,0.284990901,0.449456942,0.431695248,0.397391875,0.29640071,0.447874532,0.43701928,0.413680178,0.299113663,0.451973925,0.441019314,0.417466589
110N05395,2020,7.410103433,29.64041373,14.82020687,3.705051716,8.532366178,34.12946471,17.06473236,4.266183089,11.68450669,70.10704014,35.05352007,5.842253345,13.4541293,80.72477578,40.36238789,6.727064648,11.55728842,46.22915367,23.11457684,5.778644209,13.30764377,53.23057509,26.61528755,6.653821886,9.123537969,145.9766075,72.98830375,4.561768984,10.50530098,168.0848156,84.0424078,5.252650488,0.281240844,0.443542757,0.426014781,0.392162789,0.244249216,0.385203546,0.369981025,0.340581589,0.295177772,0.44602662,0.435216156,0.41197335,0.256353018,0.387360706,0.377972143,0.357786465
110N05396,2017,8.262161715,33.04864686,16.52432343,4.131080858,8.268662875,33.0746515,16.53732575,4.134331438,13.02806158,78.16836948,39.08418474,6.51403079,13.03831283,78.229877,39.1149385,6.519156417,12.88621499,51.54485994,25.77242997,6.443107493,12.89635463,51.5854185,25.79270925,6.448177313,10.17261727,162.7618763,81.38093815,5.086308634,10.18062169,162.889947,81.4449735,5.090310844,0.277225207,0.437214277,0.419804002,0.38652875,0.277007242,0.436870522,0.419473935,0.386224845,0.290937717,0.439661058,0.428868129,0.406044923,0.29070897,0.439315379,0.428530935,0.405725674
110N05396,2018,8.19633747,32.78534988,16.39267494,4.098168735,8.548619078,34.19447631,17.09723816,4.274309539,12.92426764,77.54560584,38.77280292,6.46213382,13.47975743,80.87854458,40.43927229,6.739878715,12.78355113,51.13420452,25.56710226,6.391775565,13.33299287,53.33197149,26.66598575,6.666496436,10.09157251,161.4651602,80.7325801,5.045786256,10.52531203,168.4049924,84.2024962,5.262656013,0.286611358,0.452017257,0.434017514,0.399615645,0.274800338,0.433389995,0.416132006,0.383147811,0.300788139,0.45454688,0.443388529,0.419792587,0.288392906,0.435815374,0.42511685,0.402493277
110N05396,2019,8.095163168,32.38065267,16.19032634,4.047581584,8.709116465,34.83646586,17.41823293,4.354558233,12.76473251,76.58839506,38.29419753,6.382366255,13.73283525,82.39701148,41.19850574,6.866417623,12.62575298,50.50301193,25.25150597,6.312876491,13.58331524,54.33326094,27.16663047,6.791657618,9.967003731,159.4720597,79.73602985,4.983501866,10.72292114,171.5667383,85.78336915,5.361460572,0.291992388,0.460503726,0.442166043,0.407118291,0.271408246,0.428040297,0.410995338,0.378418294,0.306435333,0.463080841,0.451712996,0.427674048,0.284833029,0.430435738,0.419869274,0.397524963
110N05396,2020,7.608795135,30.43518054,15.21759027,3.804397568,8.675391698,34.70156679,17.3507834,4.337695849,11.99781062,71.98686372,35.99343186,5.99890531,13.67965687,82.07794122,41.03897061,6.839828435,11.86718117,47.46872466,23.73436233,5.933590583,13.53071585,54.12286341,27.06143171,6.765357926,9.368173056,149.8907689,74.94538445,4.684086528,10.68139821,170.9023714,85.4511857,5.340699106,0.29086169,0.458720493,0.440453821,0.405541786,0.255101682,0.402323074,0.386302199,0.355682426,0.305248708,0.461287629,0.449963804,0.426017944,0.267719887,0.404574593,0.394642977,0.373641142
