Tmc,year,AMP EPDOR,MIDD EPDOR,PMP EPDOR,WE EPDOR
110P04730,2020,1.677604414,5.731815083,4.054210668,13.42083532
110P04731,2017,5.871615451,17.05564488,33.13268719,14.39943789
110P04731,2018,2.796007357,15.37804047,16.91584451,4.61341214
110P04731,2019,4.893012875,19.85165224,2.516406622,13.84023642
110P04731,2020,1.677604414,5.731815083,4.054210668,13.42083532
110P04732,2017,5.871615451,17.05564488,33.13268719,14.39943789
110P04732,2018,2.796007357,15.37804047,16.91584451,4.61341214
110P04732,2019,4.893012875,19.85165224,2.516406622,13.84023642
110P04732,2020,1.677604414,5.731815083,4.054210668,13.42083532
110P04733,2017,5.871615451,17.05564488,33.13268719,14.39943789
110P04733,2018,2.796007357,15.37804047,16.91584451,4.61341214
110P04733,2019,4.893012875,19.85165224,2.516406622,13.84023642
110P04733,2020,1.677604414,5.731815083,4.054210668,13.42083532
110P04734,2017,5.871615451,17.05564488,33.13268719,14.39943789
110P04734,2018,2.796007357,15.37804047,16.91584451,4.61341214
110P04734,2019,4.893012875,19.85165224,2.516406622,13.84023642
110P04734,2020,1.677604414,5.731815083,4.054210668,13.42083532
110P04735,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04735,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04735,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04735,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04736,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04736,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04736,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04736,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04737,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04737,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04737,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04737,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04738,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04738,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04738,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04738,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04739,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04739,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04739,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04739,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04740,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04740,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04740,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04740,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04741,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04741,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04741,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04741,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04742,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04742,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04742,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04742,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04743,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04743,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04743,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04743,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04744,2017,29.60600781,46.14127814,34.72406768,30.39340164
110P04744,2018,12.20460429,38.10986112,36.77129162,21.41711204
110P04744,2019,12.28334367,36.14137656,31.88944991,13.07073749
110P04744,2020,11.81090737,22.51946339,7.165283806,41.65313334
110P04769,2017,6.093745966,0.443181525,1.551135337,3.545452199
110P04769,2018,23.5994162,9.971584309,1.329544574,1.772726099
110P04769,2019,6.758518254,2.991475293,16.39771642,9.749993546
110P04769,2020,1.551135337,0.110795381,0,0.664772287
110P04770,2017,6.093745966,0.443181525,1.551135337,3.545452199
110P04770,2018,23.5994162,9.971584309,1.329544574,1.772726099
110P04770,2019,6.758518254,2.991475293,16.39771642,9.749993546
110P04770,2020,1.551135337,0.110795381,0,0.664772287
110P04771,2017,6.093745966,0.443181525,1.551135337,3.545452199
110P04771,2018,23.5994162,9.971584309,1.329544574,1.772726099
110P04771,2019,6.758518254,2.991475293,16.39771642,9.749993546
110P04771,2020,1.551135337,0.110795381,0,0.664772287
110P04772,2017,40.91553428,31.93828625,17.09129913,4.488624014
110P04772,2018,13.63851143,18.29977483,19.85352929,0.863196926
110P04772,2019,16.40074159,17.26393852,31.24772871,0.517918155
110P04772,2020,4.143345244,3.798066473,0.34527877,5.69709971
110P04773,2017,6.774378351,14.24714622,1.466617994,14.24714622
110P04773,2018,1.466617994,13.61859565,8.520352153,6.844217303
110P04773,2019,7.40292892,7.75212368,12.64085033,6.983895207
110P04773,2020,6.844217303,7.472767872,7.75212368,12.22181661
110P04774,2017,6.774378351,14.24714622,1.466617994,14.24714622
110P04774,2018,1.466617994,13.61859565,8.520352153,6.844217303
110P04774,2019,7.40292892,7.75212368,12.64085033,6.983895207
110P04774,2020,6.844217303,7.472767872,7.75212368,12.22181661
110P04775,2017,6.774378351,14.24714622,1.466617994,14.24714622
110P04775,2018,1.466617994,13.61859565,8.520352153,6.844217303
110P04775,2019,7.40292892,7.75212368,12.64085033,6.983895207
110P04775,2020,6.844217303,7.472767872,7.75212368,12.22181661
110P04776,2017,11.88141377,0.540064262,2.700321311,0.405048197
110P04776,2018,1.620192787,11.88141377,1.755208852,1.350160656
110P04776,2019,1.755208852,1.620192787,0.270032131,0
110P04776,2020,2.295273115,3.375401639,24.97797213,4.455530164
110P04784,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04784,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04784,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04784,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04785,2017,20.94373457,7.421008314,19.45953291,5.606984059
110P04785,2018,38.09450934,10.55432294,6.596451835,22.26302494
110P04785,2019,19.7893555,34.79628343,7.091185722,36.77521898
110P04785,2020,9.729766456,24.24196049,32.65243658,31.9927914
110P04786,2017,20.94373457,7.421008314,19.45953291,5.606984059
110P04786,2018,38.09450934,10.55432294,6.596451835,22.26302494
110P04786,2019,19.7893555,34.79628343,7.091185722,36.77521898
110P04786,2020,9.729766456,24.24196049,32.65243658,31.9927914
110P04787,2017,20.94373457,7.421008314,19.45953291,5.606984059
110P04787,2018,38.09450934,10.55432294,6.596451835,22.26302494
110P04787,2019,19.7893555,34.79628343,7.091185722,36.77521898
110P04787,2020,9.729766456,24.24196049,32.65243658,31.9927914
110P04788,2017,20.94373457,7.421008314,19.45953291,5.606984059
110P04788,2018,38.09450934,10.55432294,6.596451835,22.26302494
110P04788,2019,19.7893555,34.79628343,7.091185722,36.77521898
110P04788,2020,9.729766456,24.24196049,32.65243658,31.9927914
110P04789,2017,20.94373457,7.421008314,19.45953291,5.606984059
110P04789,2018,38.09450934,10.55432294,6.596451835,22.26302494
110P04789,2019,19.7893555,34.79628343,7.091185722,36.77521898
110P04789,2020,9.729766456,24.24196049,32.65243658,31.9927914
110P04790,2017,7.186052684,24.99496586,7.342271221,24.21387317
110P04790,2018,0.312437073,35.93026342,15.46563512,9.373112197
110P04790,2019,0.93731122,4.686556098,10.62286049,75.45355318
110P04790,2020,1.093529756,3.749244879,14.21588683,7.654708294
110P04791,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04791,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04791,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04791,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04792,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04792,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04792,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04792,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04793,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04793,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04793,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04793,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04794,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04794,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04794,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04794,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04795,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04795,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04795,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04795,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04796,2017,42.78038701,63.27398558,31.76507778,11.78381918
110P04796,2018,57.12590601,95.29523334,44.06123692,108.8722424
110P04796,2019,72.75227492,40.47485717,89.91566372,14.60168898
110P04796,2020,44.57357689,88.89098379,30.74039785,8.453609409
110P04797,2017,0.201604286,2.419251435,8.769786453,2.419251435
110P04797,2018,1.512032147,8.870588596,10.78582932,11.39064217
110P04797,2019,2.016042863,1.108823574,8.66898431,20.66443934
110P04797,2020,10.68502717,19.55561577,2.318449292,1.209625718
110P04798,2017,0.201604286,2.419251435,8.769786453,2.419251435
110P04798,2018,1.512032147,8.870588596,10.78582932,11.39064217
110P04798,2019,2.016042863,1.108823574,8.66898431,20.66443934
110P04798,2020,10.68502717,19.55561577,2.318449292,1.209625718
110P04799,2017,0.201604286,2.419251435,8.769786453,2.419251435
110P04799,2018,1.512032147,8.870588596,10.78582932,11.39064217
110P04799,2019,2.016042863,1.108823574,8.66898431,20.66443934
110P04799,2020,10.68502717,19.55561577,2.318449292,1.209625718
110P04800,2017,0,16.53850439,0.3341112,0.5011668
110P04800,2018,32.24173079,14.199726,0.3341112,2.171722799
110P04800,2019,0.5011668,18.37611599,0.1670556,16.03733759
110P04800,2020,1.837611599,0,0.1670556,1.837611599
110P04801,2017,0,16.53850439,0.3341112,0.5011668
110P04801,2018,32.24173079,14.199726,0.3341112,2.171722799
110P04801,2019,0.5011668,18.37611599,0.1670556,16.03733759
110P04801,2020,1.837611599,0,0.1670556,1.837611599
110P04802,2017,20.62358134,38.51138148,24.83247549,6.944675349
110P04802,2018,2.946225906,3.367115321,20.20269192,18.72957897
110P04802,2019,1.262668245,0.631334123,0.631334123,0.631334123
110P04802,2020,5.892451811,4.629783566,1.473112953,36.1964897
110P04803,2017,20.62358134,38.51138148,24.83247549,6.944675349
110P04803,2018,2.946225906,3.367115321,20.20269192,18.72957897
110P04803,2019,1.262668245,0.631334123,0.631334123,0.631334123
110P04803,2020,5.892451811,4.629783566,1.473112953,36.1964897
110P04804,2017,20.62358134,38.51138148,24.83247549,6.944675349
110P04804,2018,2.946225906,3.367115321,20.20269192,18.72957897
110P04804,2019,1.262668245,0.631334123,0.631334123,0.631334123
110P04804,2020,5.892451811,4.629783566,1.473112953,36.1964897
110P04805,2017,20.62358134,38.51138148,24.83247549,6.944675349
110P04805,2018,2.946225906,3.367115321,20.20269192,18.72957897
110P04805,2019,1.262668245,0.631334123,0.631334123,0.631334123
110P04805,2020,5.892451811,4.629783566,1.473112953,36.1964897
110P04806,2017,20.62358134,38.51138148,24.83247549,6.944675349
110P04806,2018,2.946225906,3.367115321,20.20269192,18.72957897
110P04806,2019,1.262668245,0.631334123,0.631334123,0.631334123
110P04806,2020,5.892451811,4.629783566,1.473112953,36.1964897
110P04807,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04807,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04807,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04807,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04808,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04808,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04808,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04808,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04809,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04809,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04809,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04809,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04810,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04810,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04810,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04810,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04811,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04811,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04811,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04811,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04812,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04812,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04812,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04812,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04813,2017,10.08666627,10.17753714,22.26336249,9.904924538
110P04813,2018,8.541861528,13.3580175,8.541861528,7.269669385
110P04813,2019,30.89609489,15.08456397,18.0833026,5.08876857
110P04813,2020,4.816155968,8.360119793,10.99537495,12.72192142
110P04814,2017,14.77168755,31.67904077,2.669582088,18.33113033
110P04814,2018,11.39021691,33.99267858,7.474829845,34.34862286
110P04814,2019,7.474829845,6.584969149,20.28882387,3.203498505
110P04814,2020,3.203498505,21.53462884,4.627275619,5.873080593
110P04815,2017,14.77168755,31.67904077,2.669582088,18.33113033
110P04815,2018,11.39021691,33.99267858,7.474829845,34.34862286
110P04815,2019,7.474829845,6.584969149,20.28882387,3.203498505
110P04815,2020,3.203498505,21.53462884,4.627275619,5.873080593
110P04816,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04816,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04816,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04816,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04817,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04817,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04817,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04817,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04818,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04818,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04818,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04818,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04819,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04819,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04819,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04819,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04820,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04820,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04820,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04820,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04821,2017,30.65528742,22.85212335,28.14712754,6.967110778
110P04821,2018,25.91765209,27.03238982,16.72106587,23.82751886
110P04821,2019,28.98318084,19.64725239,29.26186527,10.45066617
110P04821,2020,18.95054132,42.91740239,23.82751886,45.7042467
110P04822,2017,6.194942449,28.04026582,0,0.652099205
110P04822,2018,20.54112496,5.542843244,3.260496026,2.282347218
110P04822,2019,13.0419841,3.260496026,3.260496026,6.520992052
110P04822,2020,4.890744039,2.282347218,6.520992052,3.260496026
110P04823,2017,6.194942449,28.04026582,0,0.652099205
110P04823,2018,20.54112496,5.542843244,3.260496026,2.282347218
110P04823,2019,13.0419841,3.260496026,3.260496026,6.520992052
110P04823,2020,4.890744039,2.282347218,6.520992052,3.260496026
110P04824,2017,6.194942449,28.04026582,0,0.652099205
110P04824,2018,20.54112496,5.542843244,3.260496026,2.282347218
110P04824,2019,13.0419841,3.260496026,3.260496026,6.520992052
110P04824,2020,4.890744039,2.282347218,6.520992052,3.260496026
110P04825,2017,6.194942449,28.04026582,0,0.652099205
110P04825,2018,20.54112496,5.542843244,3.260496026,2.282347218
110P04825,2019,13.0419841,3.260496026,3.260496026,6.520992052
110P04825,2020,4.890744039,2.282347218,6.520992052,3.260496026
110P04826,2017,5.752711006,7.396342722,17.42249619,2.301084402
110P04826,2018,4.273442462,8.053795409,33.36572384,17.09376985
110P04826,2019,4.10907929,5.259621491,4.273442462,9.20433761
110P04826,2020,30.73591309,17.25813302,0.657452686,2.465447574
110P04827,2017,5.752711006,7.396342722,17.42249619,2.301084402
110P04827,2018,4.273442462,8.053795409,33.36572384,17.09376985
110P04827,2019,4.10907929,5.259621491,4.273442462,9.20433761
110P04827,2020,30.73591309,17.25813302,0.657452686,2.465447574
110P04828,2017,5.752711006,7.396342722,17.42249619,2.301084402
110P04828,2018,4.273442462,8.053795409,33.36572384,17.09376985
110P04828,2019,4.10907929,5.259621491,4.273442462,9.20433761
110P04828,2020,30.73591309,17.25813302,0.657452686,2.465447574
110P04847,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04847,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04847,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04847,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04848,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04848,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04848,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04848,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04849,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04849,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04849,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04849,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04850,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04850,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04850,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04850,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04851,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04851,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04851,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04851,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04852,2017,16.89150631,20.08719669,20.08719669,22.82635988
110P04852,2018,27.84815905,32.86995823,58.89200849,50.21799174
110P04852,2019,18.7176151,57.9789541,19.1741423,25.56552307
110P04852,2020,11.86970714,80.34878678,15.06539752,9.58707115
110P04854,2017,42.00472973,38.76436487,32.28363514,16.32183784
110P04854,2018,17.52197297,2.760310811,41.04462162,29.76335135
110P04854,2019,23.28262162,7.440837838,16.44185135,11.64131081
110P04854,2020,9.721094595,44.52501352,19.5622027,15.1217027
110P04855,2017,42.00472973,38.76436487,32.28363514,16.32183784
110P04855,2018,17.52197297,2.760310811,41.04462162,29.76335135
110P04855,2019,23.28262162,7.440837838,16.44185135,11.64131081
110P04855,2020,9.721094595,44.52501352,19.5622027,15.1217027
110P04856,2017,42.00472973,38.76436487,32.28363514,16.32183784
110P04856,2018,17.52197297,2.760310811,41.04462162,29.76335135
110P04856,2019,23.28262162,7.440837838,16.44185135,11.64131081
110P04856,2020,9.721094595,44.52501352,19.5622027,15.1217027
110P04857,2017,42.00472973,38.76436487,32.28363514,16.32183784
110P04857,2018,17.52197297,2.760310811,41.04462162,29.76335135
110P04857,2019,23.28262162,7.440837838,16.44185135,11.64131081
110P04857,2020,9.721094595,44.52501352,19.5622027,15.1217027
110P04858,2017,42.00472973,38.76436487,32.28363514,16.32183784
110P04858,2018,17.52197297,2.760310811,41.04462162,29.76335135
110P04858,2019,23.28262162,7.440837838,16.44185135,11.64131081
110P04858,2020,9.721094595,44.52501352,19.5622027,15.1217027
110P04859,2017,18.93105659,42.91903926,29.56356783,30.73055077
110P04859,2018,33.32384619,42.14105063,28.00759058,51.99557324
110P04859,2019,43.43769835,26.97027241,23.08032927,8.039215813
110P04859,2020,5.44592039,4.667931763,12.18848849,5.964579474
110P04860,2017,18.93105659,42.91903926,29.56356783,30.73055077
110P04860,2018,33.32384619,42.14105063,28.00759058,51.99557324
110P04860,2019,43.43769835,26.97027241,23.08032927,8.039215813
110P04860,2020,5.44592039,4.667931763,12.18848849,5.964579474
110P04861,2017,18.93105659,42.91903926,29.56356783,30.73055077
110P04861,2018,33.32384619,42.14105063,28.00759058,51.99557324
110P04861,2019,43.43769835,26.97027241,23.08032927,8.039215813
110P04861,2020,5.44592039,4.667931763,12.18848849,5.964579474
110P04862,2017,18.93105659,42.91903926,29.56356783,30.73055077
110P04862,2018,33.32384619,42.14105063,28.00759058,51.99557324
110P04862,2019,43.43769835,26.97027241,23.08032927,8.039215813
110P04862,2020,5.44592039,4.667931763,12.18848849,5.964579474
110P04863,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04863,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04863,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04863,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04864,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04864,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04864,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04864,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04865,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04865,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04865,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04865,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04866,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04866,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04866,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04866,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04867,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04867,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04867,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04867,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04868,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04868,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04868,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04868,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04869,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04869,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04869,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04869,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04870,2017,35.76151308,25.10053371,41.15947732,49.12147457
110P04870,2018,23.34619533,28.74415957,12.01047043,26.58497388
110P04870,2019,19.43267126,32.38778543,52.36025312,28.74415957
110P04870,2020,33.60232739,38.05564788,22.26660248,28.06941404
110P04871,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04871,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04871,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04871,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04872,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04872,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04872,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04872,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04873,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04873,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04873,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04873,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04874,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04874,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04874,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04874,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04875,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04875,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04875,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04875,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04876,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04876,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04876,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04876,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04877,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04877,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04877,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04877,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04878,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04878,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04878,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04878,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04879,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04879,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04879,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04879,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04880,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04880,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04880,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04880,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04881,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04881,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04881,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04881,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04882,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04882,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04882,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04882,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04883,2017,19.63565634,21.58299416,21.17729878,8.84415926
110P04883,2018,17.93173575,43.89624,24.09830551,37.32397486
110P04883,2019,13.30680843,24.74741811,14.19933826,21.98868954
110P04883,2020,20.28476895,22.8000803,11.76516599,18.66198743
110P04884,2017,39.80523098,67.97249189,23.10727392,20.57728042
110P04884,2018,8.601977881,31.54058557,40.47989591,17.20395576
110P04884,2019,21.25194535,26.98659728,50.26253742,23.78193885
110P04884,2020,32.55258296,8.601977881,24.45660378,35.58857516
110P04885,2017,39.80523098,67.97249189,23.10727392,20.57728042
110P04885,2018,8.601977881,31.54058557,40.47989591,17.20395576
110P04885,2019,21.25194535,26.98659728,50.26253742,23.78193885
110P04885,2020,32.55258296,8.601977881,24.45660378,35.58857516
110P04886,2017,39.80523098,67.97249189,23.10727392,20.57728042
110P04886,2018,8.601977881,31.54058557,40.47989591,17.20395576
110P04886,2019,21.25194535,26.98659728,50.26253742,23.78193885
110P04886,2020,32.55258296,8.601977881,24.45660378,35.58857516
110P04887,2017,39.80523098,67.97249189,23.10727392,20.57728042
110P04887,2018,8.601977881,31.54058557,40.47989591,17.20395576
110P04887,2019,21.25194535,26.98659728,50.26253742,23.78193885
110P04887,2020,32.55258296,8.601977881,24.45660378,35.58857516
110P04888,2017,25.04428397,17.39529084,34.05035653,30.47260168
110P04888,2018,4.441350852,28.86878054,7.155509705,36.76451538
110P04888,2019,6.291913707,17.76540341,8.389218275,14.80450284
110P04888,2020,7.278880562,5.798430279,18.25888683,4.441350852
110P04889,2017,25.04428397,17.39529084,34.05035653,30.47260168
110P04889,2018,4.441350852,28.86878054,7.155509705,36.76451538
110P04889,2019,6.291913707,17.76540341,8.389218275,14.80450284
110P04889,2020,7.278880562,5.798430279,18.25888683,4.441350852
110P04890,2017,25.04428397,17.39529084,34.05035653,30.47260168
