tmc_code,year,AMP LOTTR,MIDD LOTTR,PMP LOTTR,WE LOTTR,max LOTTR,max WD LOTTR,obs AMP rel_unrel,obs MIDD rel_unrel,obs PMP rel_unrel,obs WE rel_unrel,obs rel_unrel,obs rel_unrel WD
110+06592,2019,1.044683776,1.040285451,1.050992155,1.070773572,1.070773572,1.050992155,Rel,Rel,Rel,Rel,Rel,Rel
110+06592,2020,1.044245759,1.040341171,1.050992155,1.059310019,1.059310019,1.050992155,Rel,Rel,Rel,Rel,Rel,Rel
110+06594,2017,1.041357191,1.034127386,1.04238433,1.057603292,1.057603292,1.04238433,Rel,Rel,Rel,Rel,Rel,Rel
110+06594,2018,1.046120182,1.042574759,1.04414003,1.056984977,1.056984977,1.046120182,Rel,Rel,Rel,Rel,Rel,Rel
110+06594,2019,1.040409121,1.03430301,1.047062807,1.06163674,1.06163674,1.047062807,Rel,Rel,Rel,Rel,Rel,Rel
110+06594,2020,1.036293695,1.033164983,1.043346264,1.059564917,1.059564917,1.043346264,Rel,Rel,Rel,Rel,Rel,Rel
110+06596,2017,1.050532219,1.043084224,1.041605735,1.053737503,1.053737503,1.050532219,Rel,Rel,Rel,Rel,Rel,Rel
110+06596,2018,1.038298494,1.037919827,1.0391674,1.047717536,1.047717536,1.0391674,Rel,Rel,Rel,Rel,Rel,Rel
110+06596,2019,1.035329042,1.03296574,1.040984091,1.050004459,1.050004459,1.040984091,Rel,Rel,Rel,Rel,Rel,Rel
110+06596,2020,1.045265805,1.04016264,1.045089561,1.054754441,1.054754441,1.045265805,Rel,Rel,Rel,Rel,Rel,Rel
110+06598,2017,1.043659306,1.039590185,1.04376423,1.055122138,1.055122138,1.04376423,Rel,Rel,Rel,Rel,Rel,Rel
110+06598,2018,1.051259334,1.048417842,1.047679593,1.053335047,1.053335047,1.051259334,Rel,Rel,Rel,Rel,Rel,Rel
110+06598,2019,1.047697051,1.037635449,1.043334629,1.057534787,1.057534787,1.047697051,Rel,Rel,Rel,Rel,Rel,Rel
110+06598,2020,1.049730146,1.043591979,1.048020955,1.058683111,1.058683111,1.049730146,Rel,Rel,Rel,Rel,Rel,Rel
110+06600,2017,1.032452999,1.029391968,1.03360968,1.048394392,1.048394392,1.03360968,Rel,Rel,Rel,Rel,Rel,Rel
110+06600,2018,1.032046942,1.031652724,1.032323689,1.037037037,1.037037037,1.032323689,Rel,Rel,Rel,Rel,Rel,Rel
110+06600,2019,1.034171076,1.028729282,1.039573144,1.047725745,1.047725745,1.039573144,Rel,Rel,Rel,Rel,Rel,Rel
110+06600,2020,1.032877317,1.030155211,1.039111111,1.054102795,1.054102795,1.039111111,Rel,Rel,Rel,Rel,Rel,Rel
110+06602,2017,1.028664871,1.026011561,1.032282859,1.041553398,1.041553398,1.032282859,Rel,Rel,Rel,Rel,Rel,Rel
110+06602,2018,1.030637968,1.027562112,1.031838478,1.032427184,1.032427184,1.031838478,Rel,Rel,Rel,Rel,Rel,Rel
110+06602,2019,1.02931181,1.027237906,1.034296286,1.047612219,1.047612219,1.034296286,Rel,Rel,Rel,Rel,Rel,Rel
110+06602,2020,1.031507238,1.027572484,1.035077713,1.037175793,1.037175793,1.035077713,Rel,Rel,Rel,Rel,Rel,Rel
110+06617,2017,1.207708373,1.202312139,1.243144424,1.214245758,1.243144424,1.243144424,Rel,Rel,Rel,Rel,Rel,Rel
110+06617,2018,1.220618557,1.214245758,1.270371061,1.243893343,1.270371061,1.270371061,Rel,Rel,Rel,Rel,Rel,Rel
110+06617,2019,1.195586326,1.219864177,1.278253604,1.238105444,1.278253604,1.278253604,Rel,Rel,Rel,Rel,Rel,Rel
110+06617,2020,1.204456094,1.252529424,1.301994907,1.21778069,1.301994907,1.301994907,Rel,Rel,Rel,Rel,Rel,Rel
110+06618,2017,1.12682336,1.166997512,1.132253962,1.142211767,1.166997512,1.166997512,Rel,Rel,Rel,Rel,Rel,Rel
110+06618,2018,1.117667266,1.140738617,1.124892357,1.133324291,1.140738617,1.140738617,Rel,Rel,Rel,Rel,Rel,Rel
110+06618,2019,1.102985649,1.123750431,1.135705768,1.13784489,1.13784489,1.135705768,Rel,Rel,Rel,Rel,Rel,Rel
110+06618,2020,1.104336458,1.123425693,1.129941011,1.117611009,1.129941011,1.129941011,Rel,Rel,Rel,Rel,Rel,Rel
110+06619,2017,1.309092276,1.297373937,1.373937496,1.413625304,1.413625304,1.373937496,Rel,Rel,Rel,Rel,Rel,Rel
110+06619,2018,1.335757951,1.336619181,1.358007209,1.43638207,1.43638207,1.358007209,Rel,Rel,Rel,Rel,Rel,Rel
110+06619,2019,1.323478547,1.329247947,1.356867612,1.516686356,1.516686356,1.356867612,Rel,Rel,Rel,Unrel,Unrel,Rel
110+06619,2020,1.317188575,1.362941676,1.414775438,1.504255156,1.504255156,1.414775438,Rel,Rel,Rel,Unrel,Unrel,Rel
110+06620,2017,1.246295199,1.250737183,1.29418966,1.289550679,1.29418966,1.29418966,Rel,Rel,Rel,Rel,Rel,Rel
110+06620,2018,1.258103122,1.250686098,1.300074948,1.279368109,1.300074948,1.300074948,Rel,Rel,Rel,Rel,Rel,Rel
110+06620,2019,1.232364341,1.225841281,1.286912752,1.26083902,1.286912752,1.286912752,Rel,Rel,Rel,Rel,Rel,Rel
110+06620,2020,1.237977927,1.2380781,1.347380303,1.323256794,1.347380303,1.347380303,Rel,Rel,Rel,Rel,Rel,Rel
110+06622,2017,1.096300932,1.098810592,1.110531709,1.172097831,1.172097831,1.110531709,Rel,Rel,Rel,Rel,Rel,Rel
110+06622,2018,1.081824521,1.081175566,1.104367358,1.170546138,1.170546138,1.104367358,Rel,Rel,Rel,Rel,Rel,Rel
110+06622,2019,1.084756112,1.082907625,1.120295463,1.169007536,1.169007536,1.120295463,Rel,Rel,Rel,Rel,Rel,Rel
110+06622,2020,1.078916545,1.087267625,1.122348298,1.156598559,1.156598559,1.122348298,Rel,Rel,Rel,Rel,Rel,Rel
110+06623,2017,1.095262434,1.081663689,1.098343725,1.129248114,1.129248114,1.098343725,Rel,Rel,Rel,Rel,Rel,Rel
110+06623,2018,1.089749161,1.079562407,1.100966662,1.118911521,1.118911521,1.100966662,Rel,Rel,Rel,Rel,Rel,Rel
110+06623,2019,1.105409743,1.09115245,1.107487596,1.136284554,1.136284554,1.107487596,Rel,Rel,Rel,Rel,Rel,Rel
110+06623,2020,1.081541483,1.080262423,1.114696516,1.127461089,1.127461089,1.114696516,Rel,Rel,Rel,Rel,Rel,Rel
110+06624,2017,1.134304207,1.136585366,1.148089172,1.115254237,1.148089172,1.148089172,Rel,Rel,Rel,Rel,Rel,Rel
110+06624,2018,1.158677686,1.150572831,1.123152709,1.126736111,1.158677686,1.158677686,Rel,Rel,Rel,Rel,Rel,Rel
110+06624,2019,1.107200866,1.115158007,1.09197861,1.092119867,1.115158007,1.115158007,Rel,Rel,Rel,Rel,Rel,Rel
110+06624,2020,1.135281385,1.122559653,1.084019769,1.089786756,1.135281385,1.135281385,Rel,Rel,Rel,Rel,Rel,Rel
110+06625,2017,1.164127042,1.172843723,1.199568679,1.253781513,1.253781513,1.199568679,Rel,Rel,Rel,Rel,Rel,Rel
110+06625,2018,1.151319432,1.156503714,1.193867292,1.242557252,1.242557252,1.193867292,Rel,Rel,Rel,Rel,Rel,Rel
110+06625,2019,1.16729536,1.167580959,1.21179302,1.262054096,1.262054096,1.21179302,Rel,Rel,Rel,Rel,Rel,Rel
110+06625,2020,1.161624204,1.168147885,1.230714158,1.280338096,1.280338096,1.230714158,Rel,Rel,Rel,Rel,Rel,Rel
110+06626,2017,1.156476003,1.113881402,1.126541207,1.114383562,1.156476003,1.156476003,Rel,Rel,Rel,Rel,Rel,Rel
110+06626,2018,1.148865154,1.124067797,1.120157584,1.128222997,1.148865154,1.148865154,Rel,Rel,Rel,Rel,Rel,Rel
110+06626,2019,1.130787977,1.108766234,1.106341841,1.117912901,1.130787977,1.130787977,Rel,Rel,Rel,Rel,Rel,Rel
110+06626,2020,1.126281263,1.115763547,1.108580724,1.109159348,1.126281263,1.126281263,Rel,Rel,Rel,Rel,Rel,Rel
110+06627,2017,1.137892791,1.125045637,1.155587496,1.186750541,1.186750541,1.155587496,Rel,Rel,Rel,Rel,Rel,Rel
110+06627,2018,1.120785476,1.114144375,1.145097332,1.190494971,1.190494971,1.145097332,Rel,Rel,Rel,Rel,Rel,Rel
110+06627,2019,1.141345427,1.13497278,1.161761984,1.190495369,1.190495369,1.161761984,Rel,Rel,Rel,Rel,Rel,Rel
110+06627,2020,1.126311698,1.128522468,1.167404272,1.204188482,1.204188482,1.167404272,Rel,Rel,Rel,Rel,Rel,Rel
110+06628,2017,1.200510856,1.130998703,1.106382979,1.11369509,1.200510856,1.200510856,Rel,Rel,Rel,Rel,Rel,Rel
110+06628,2018,1.170409511,1.148148148,1.120822622,1.143617021,1.170409511,1.170409511,Rel,Rel,Rel,Rel,Rel,Rel
110+06628,2019,1.138204225,1.121761658,1.117258464,1.110043668,1.138204225,1.138204225,Rel,Rel,Rel,Rel,Rel,Rel
110+06628,2020,1.118566176,1.096952909,1.090744102,1.094288305,1.118566176,1.118566176,Rel,Rel,Rel,Rel,Rel,Rel
110+06629,2017,1.048345923,1.048587452,1.053812363,1.06045769,1.06045769,1.053812363,Rel,Rel,Rel,Rel,Rel,Rel
110+06629,2018,1.034537557,1.031170348,1.044031466,1.051970943,1.051970943,1.044031466,Rel,Rel,Rel,Rel,Rel,Rel
110+06629,2019,1.038663664,1.034393391,1.047593323,1.050587467,1.050587467,1.047593323,Rel,Rel,Rel,Rel,Rel,Rel
110+06629,2020,1.039010363,1.033852034,1.044100708,1.052663606,1.052663606,1.044100708,Rel,Rel,Rel,Rel,Rel,Rel
110+06631,2017,1.210171251,1.17085685,1.222955815,1.178060413,1.222955815,1.222955815,Rel,Rel,Rel,Rel,Rel,Rel
110+06631,2018,1.184743124,1.177574835,1.201868189,1.180658874,1.201868189,1.201868189,Rel,Rel,Rel,Rel,Rel,Rel
110+06631,2019,1.136338342,1.133814547,1.149774775,1.142857143,1.149774775,1.149774775,Rel,Rel,Rel,Rel,Rel,Rel
110+06631,2020,1.090481786,1.091860465,1.105937136,1.104009297,1.105937136,1.105937136,Rel,Rel,Rel,Rel,Rel,Rel
110+06632,2017,1.214629873,1.272017237,1.296247627,1.285628473,1.296247627,1.296247627,Rel,Rel,Rel,Rel,Rel,Rel
110+06632,2018,1.249963498,1.313576292,1.301951438,1.265484109,1.313576292,1.313576292,Rel,Rel,Rel,Rel,Rel,Rel
110+06632,2019,1.249360806,1.270597848,1.276773712,1.285606858,1.285606858,1.276773712,Rel,Rel,Rel,Rel,Rel,Rel
110+06632,2020,1.226918799,1.275356064,1.275931365,1.299428041,1.299428041,1.275931365,Rel,Rel,Rel,Rel,Rel,Rel
110+06633,2017,1.272557654,1.25,1.357469512,1.311030608,1.357469512,1.357469512,Rel,Rel,Rel,Rel,Rel,Rel
110+06633,2018,1.277611269,1.241652324,1.321172555,1.259398774,1.321172555,1.321172555,Rel,Rel,Rel,Rel,Rel,Rel
110+06633,2019,1.235371275,1.211858279,1.368165098,1.230796637,1.368165098,1.368165098,Rel,Rel,Rel,Rel,Rel,Rel
110+06633,2020,1.256117455,1.201937208,1.320353868,1.230796637,1.320353868,1.320353868,Rel,Rel,Rel,Rel,Rel,Rel
110+06634,2017,1.233357541,1.231866538,1.285680641,1.275962237,1.285680641,1.285680641,Rel,Rel,Rel,Rel,Rel,Rel
110+06634,2018,1.232462506,1.199952897,1.300518135,1.263374486,1.300518135,1.300518135,Rel,Rel,Rel,Rel,Rel,Rel
110+06634,2019,1.214069133,1.177001456,1.27576026,1.160214038,1.27576026,1.27576026,Rel,Rel,Rel,Rel,Rel,Rel
110+06634,2020,1.18170504,1.193681724,1.299937772,1.171409879,1.299937772,1.299937772,Rel,Rel,Rel,Rel,Rel,Rel
110+06635,2017,1.425628386,1.259812257,1.336935982,1.477265828,1.477265828,1.425628386,Rel,Rel,Rel,Rel,Rel,Rel
110+06635,2018,1.312977456,1.256972066,1.325481505,1.414892613,1.414892613,1.325481505,Rel,Rel,Rel,Rel,Rel,Rel
110+06635,2019,1.17253634,1.169455258,1.16465229,1.195255376,1.195255376,1.17253634,Rel,Rel,Rel,Rel,Rel,Rel
110+06635,2020,1.163171199,1.157891901,1.153844034,1.165826315,1.165826315,1.163171199,Rel,Rel,Rel,Rel,Rel,Rel
110+06637,2017,1.193439297,1.217871803,1.267206478,1.295723854,1.295723854,1.267206478,Rel,Rel,Rel,Rel,Rel,Rel
110+06637,2018,1.361031519,1.428571429,1.476338906,1.458253359,1.476338906,1.476338906,Rel,Rel,Rel,Rel,Rel,Rel
110+06637,2019,1.193643116,1.239921658,1.296405229,1.257964682,1.296405229,1.296405229,Rel,Rel,Rel,Rel,Rel,Rel
110+06637,2020,1.181685782,1.209640523,1.241512605,1.230514706,1.241512605,1.241512605,Rel,Rel,Rel,Rel,Rel,Rel
110+06639,2017,1.129430101,1.136333333,1.136333333,1.165130261,1.165130261,1.136333333,Rel,Rel,Rel,Rel,Rel,Rel
110+06639,2018,1.113204971,1.131653992,1.106357901,1.181383421,1.181383421,1.131653992,Rel,Rel,Rel,Rel,Rel,Rel
110+06639,2019,1.087914989,1.105405584,1.108657601,1.155149935,1.155149935,1.108657601,Rel,Rel,Rel,Rel,Rel,Rel
110+06639,2020,1.094824073,1.086924955,1.108284541,1.130422845,1.130422845,1.108284541,Rel,Rel,Rel,Rel,Rel,Rel
110+06641,2017,1.25001897,1.263128685,1.245743311,1.296304727,1.296304727,1.263128685,Rel,Rel,Rel,Rel,Rel,Rel
110+06641,2018,1.267462733,1.255991766,1.25001897,1.270794899,1.270794899,1.267462733,Rel,Rel,Rel,Rel,Rel,Rel
110+06641,2019,0,0,0,0,0,0,Rel,Rel,Rel,Rel,Rel,Rel
110+06641,2020,1.203271571,1.214301446,1.206922612,1.26851482,1.26851482,1.214301446,Rel,Rel,Rel,Rel,Rel,Rel
110+06642,2017,1.149342208,1.153640477,1.159659031,1.186015046,1.186015046,1.159659031,Rel,Rel,Rel,Rel,Rel,Rel
110+06642,2018,1.166658,1.157359885,1.163899757,1.167657162,1.167657162,1.166658,Rel,Rel,Rel,Rel,Rel,Rel
110+06642,2019,1.156958857,1.172236637,1.166657976,1.175956581,1.175956581,1.172236637,Rel,Rel,Rel,Rel,Rel,Rel
110+06642,2020,1.14669244,1.16093947,1.136965892,1.155553096,1.16093947,1.16093947,Rel,Rel,Rel,Rel,Rel,Rel
110+06660,2017,1.159997902,1.147440673,1.100005429,1.119876215,1.159997902,1.159997902,Rel,Rel,Rel,Rel,Rel,Rel
110+06685,2017,1.29338393,1.307325882,1.306877312,1.398657767,1.398657767,1.307325882,Rel,Rel,Rel,Rel,Rel,Rel
110+06685,2018,1.274122002,1.296307895,1.274118134,1.344589381,1.344589381,1.296307895,Rel,Rel,Rel,Rel,Rel,Rel
110+06685,2019,1.233508949,1.247013487,1.264173974,1.293970421,1.293970421,1.264173974,Rel,Rel,Rel,Rel,Rel,Rel
110+06685,2020,1.302919708,1.322638639,1.322396677,1.334699934,1.334699934,1.322638639,Rel,Rel,Rel,Rel,Rel,Rel
110+06686,2017,1.393831136,1.211758107,1.322934092,1.237187057,1.393831136,1.393831136,Rel,Rel,Rel,Rel,Rel,Rel
110+06686,2018,1.417682927,1.20857438,1.297098053,1.222556657,1.417682927,1.417682927,Rel,Rel,Rel,Rel,Rel,Rel
110+06686,2019,1.377300298,1.198198665,1.287511308,1.196594517,1.377300298,1.377300298,Rel,Rel,Rel,Rel,Rel,Rel
110+06686,2020,1.243195786,1.189186047,1.298188365,1.22619886,1.298188365,1.298188365,Rel,Rel,Rel,Rel,Rel,Rel
110+06687,2017,1.310767833,1.260606061,1.286626528,1.331323849,1.331323849,1.310767833,Rel,Rel,Rel,Rel,Rel,Rel
110+06687,2018,1.321041715,1.279104478,1.296545455,1.320197044,1.321041715,1.321041715,Rel,Rel,Rel,Rel,Rel,Rel
110+06687,2019,1.329026304,1.2841256,1.282514451,1.300753708,1.329026304,1.329026304,Rel,Rel,Rel,Rel,Rel,Rel
110+06687,2020,1.257900677,1.23062201,1.391148325,1.301629007,1.391148325,1.391148325,Rel,Rel,Rel,Rel,Rel,Rel
110+06688,2017,1.203517859,1.220967742,1.265328874,1.26760082,1.26760082,1.265328874,Rel,Rel,Rel,Rel,Rel,Rel
110+06688,2018,1.202083333,1.238451296,1.250025958,1.244876932,1.250025958,1.250025958,Rel,Rel,Rel,Rel,Rel,Rel
110+06688,2019,1.138778149,1.145171405,1.164102045,1.156062291,1.164102045,1.164102045,Rel,Rel,Rel,Rel,Rel,Rel
110+06688,2020,1.125818522,1.134744735,1.157010172,1.162359023,1.162359023,1.157010172,Rel,Rel,Rel,Rel,Rel,Rel
110+06689,2017,1.409030982,1.356495468,1.446830266,1.444622279,1.446830266,1.446830266,Rel,Rel,Rel,Rel,Rel,Rel
110+06689,2018,1.394977944,1.40524968,1.492303538,1.463347165,1.492303538,1.492303538,Rel,Rel,Rel,Rel,Rel,Rel
110+06689,2019,1.375966495,1.380795692,1.432018095,1.35379498,1.432018095,1.432018095,Rel,Rel,Rel,Rel,Rel,Rel
110+06689,2020,1.401553398,1.370829033,1.406230722,1.413461538,1.413461538,1.406230722,Rel,Rel,Rel,Rel,Rel,Rel
110+06690,2017,1.370616438,1.298428762,1.394315982,1.421598087,1.421598087,1.394315982,Rel,Rel,Rel,Rel,Rel,Rel
110+06690,2018,1.350062551,1.356627067,1.395369134,1.371451999,1.395369134,1.395369134,Rel,Rel,Rel,Rel,Rel,Rel
110+06690,2019,1.33103239,1.34752119,1.397098306,1.312508084,1.397098306,1.397098306,Rel,Rel,Rel,Rel,Rel,Rel
110+06690,2020,1.307922393,1.375025408,1.39412971,1.352928571,1.39412971,1.39412971,Rel,Rel,Rel,Rel,Rel,Rel
110+06691,2017,1.274870697,1.306248412,1.366017625,1.443011881,1.443011881,1.366017625,Rel,Rel,Rel,Rel,Rel,Rel
110+06691,2018,1.273620587,1.321132546,1.416536993,1.44219799,1.44219799,1.416536993,Rel,Rel,Rel,Rel,Rel,Rel
110+06691,2019,1.234088877,1.287065181,1.308725307,1.416782384,1.416782384,1.308725307,Rel,Rel,Rel,Rel,Rel,Rel
110+06691,2020,1.245041888,1.285300223,1.308630645,1.359164199,1.359164199,1.308630645,Rel,Rel,Rel,Rel,Rel,Rel
110+06692,2017,1.312081607,1.275967697,1.336996337,1.365384615,1.365384615,1.336996337,Rel,Rel,Rel,Rel,Rel,Rel
110+06692,2018,1.3,1.271677928,1.328788269,1.342059839,1.342059839,1.328788269,Rel,Rel,Rel,Rel,Rel,Rel
110+06692,2019,1.367924528,1.374405328,1.380258226,1.426335175,1.426335175,1.380258226,Rel,Rel,Rel,Rel,Rel,Rel
110+06692,2020,1.401166181,1.378787879,1.404345974,1.444342648,1.444342648,1.404345974,Rel,Rel,Rel,Rel,Rel,Rel
110+06693,2017,1.219416987,1.290760353,1.373284287,1.269843579,1.373284287,1.373284287,Rel,Rel,Rel,Rel,Rel,Rel
110+06693,2018,1.249222193,1.286020556,1.362264781,1.256809615,1.362264781,1.362264781,Rel,Rel,Rel,Rel,Rel,Rel
110+06693,2019,1.208228268,1.210571129,1.268050176,1.165707452,1.268050176,1.268050176,Rel,Rel,Rel,Rel,Rel,Rel
110+06693,2020,1.191629796,1.203672788,1.225876783,1.189762151,1.225876783,1.225876783,Rel,Rel,Rel,Rel,Rel,Rel
110+06694,2017,1.255637912,1.507839654,1.392875105,1.352999819,1.507839654,1.507839654,Rel,Unrel,Rel,Rel,Unrel,Unrel
110+06694,2018,1.276045686,1.491226771,1.43208056,1.351855062,1.491226771,1.491226771,Rel,Rel,Rel,Rel,Rel,Rel
110+06694,2019,1.286270769,1.549183251,1.402096653,1.359148033,1.549183251,1.549183251,Rel,Unrel,Rel,Rel,Unrel,Unrel
110+06694,2020,1.272780147,1.330968429,1.416619116,1.267221135,1.416619116,1.416619116,Rel,Rel,Rel,Rel,Rel,Rel
110+06695,2017,1.575598488,1.314021164,1.373310396,1.374817412,1.575598488,1.575598488,Unrel,Rel,Rel,Rel,Unrel,Unrel
110+06695,2018,1.532613391,1.288961928,1.343869488,1.35510938,1.532613391,1.532613391,Unrel,Rel,Rel,Rel,Unrel,Unrel
110+06695,2019,1.554252199,1.257075472,1.29598621,1.313337216,1.554252199,1.554252199,Unrel,Rel,Rel,Rel,Unrel,Unrel
110+06695,2020,1.344497608,1.277943976,1.308998302,1.332189644,1.344497608,1.344497608,Rel,Rel,Rel,Rel,Rel,Rel
110+06696,2017,1.311686569,1.303151822,1.40954849,1.364160025,1.40954849,1.40954849,Rel,Rel,Rel,Rel,Rel,Rel
110+06696,2018,1.354901435,1.30234337,1.457141433,1.338672769,1.457141433,1.457141433,Rel,Rel,Rel,Rel,Rel,Rel
110+06696,2019,1.336092329,1.288420798,1.36084479,1.333450878,1.36084479,1.36084479,Rel,Rel,Rel,Rel,Rel,Rel
110+06696,2020,1.345941525,1.282028749,1.33965225,1.329273444,1.345941525,1.345941525,Rel,Rel,Rel,Rel,Rel,Rel
110+06697,2017,1.39993565,1.333415053,1.283354783,1.333415053,1.39993565,1.39993565,Rel,Rel,Rel,Rel,Rel,Rel
110+06697,2018,1.439933811,1.37145883,1.279162747,1.368474022,1.439933811,1.439933811,Rel,Rel,Rel,Rel,Rel,Rel
110+06697,2019,1.4,1.333243968,1.267652307,1.312483505,1.4,1.4,Rel,Rel,Rel,Rel,Rel,Rel
110+06697,2020,1.499924597,1.454518865,1.333243968,1.188973607,1.499924597,1.499924597,Rel,Rel,Rel,Rel,Rel,Rel
110+06715,2019,1.5,1.454612546,1.754428044,1.5,1.754428044,1.754428044,Unrel,Rel,Unrel,Unrel,Unrel,Unrel
110+06715,2020,1.495398773,1.545579298,1.661831014,1.5,1.661831014,1.661831014,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110+06716,2017,1.146124146,1.150624594,1.213606766,1.211220176,1.213606766,1.213606766,Rel,Rel,Rel,Rel,Rel,Rel
110+06716,2018,1.153451957,1.161723117,1.19108011,1.235274043,1.235274043,1.19108011,Rel,Rel,Rel,Rel,Rel,Rel
110+06716,2019,1.136641057,1.156728554,1.179669031,1.20204988,1.20204988,1.179669031,Rel,Rel,Rel,Rel,Rel,Rel
110+06716,2020,1.158892028,1.166012161,1.220390199,1.236993076,1.236993076,1.220390199,Rel,Rel,Rel,Rel,Rel,Rel
110+06717,2017,1.075356986,1.065127512,1.091298896,1.092512479,1.092512479,1.091298896,Rel,Rel,Rel,Rel,Rel,Rel
110+06717,2018,1.072287226,1.058103349,1.084592268,1.092654945,1.092654945,1.084592268,Rel,Rel,Rel,Rel,Rel,Rel
110+06717,2019,1.062689254,1.060995318,1.081490632,1.081092526,1.081490632,1.081490632,Rel,Rel,Rel,Rel,Rel,Rel
110+06717,2020,1.050671141,1.056427645,1.078202228,1.077703423,1.078202228,1.078202228,Rel,Rel,Rel,Rel,Rel,Rel
110+06718,2017,1.122946638,1.131383193,1.172227143,1.152728039,1.172227143,1.172227143,Rel,Rel,Rel,Rel,Rel,Rel
110+06718,2018,1.119954927,1.130941614,1.164294955,1.154258675,1.164294955,1.164294955,Rel,Rel,Rel,Rel,Rel,Rel
110+06718,2019,1.125209556,1.140279938,1.171641031,1.173955192,1.173955192,1.171641031,Rel,Rel,Rel,Rel,Rel,Rel
110+06718,2020,1.109612142,1.144973763,1.178933223,1.166047223,1.178933223,1.178933223,Rel,Rel,Rel,Rel,Rel,Rel
110+06719,2017,1.088895005,1.112262464,1.124991175,1.134699012,1.134699012,1.124991175,Rel,Rel,Rel,Rel,Rel,Rel
110+06719,2018,1.090791928,1.11623054,1.115383256,1.122566612,1.122566612,1.11623054,Rel,Rel,Rel,Rel,Rel,Rel
110+06719,2019,1.086894931,1.106922736,1.10423777,1.090431589,1.106922736,1.106922736,Rel,Rel,Rel,Rel,Rel,Rel
110+06719,2020,1.072566618,1.108222162,1.104934281,1.086684932,1.108222162,1.108222162,Rel,Rel,Rel,Rel,Rel,Rel
110+06720,2017,1.056830367,1.060980721,1.074983978,1.087327643,1.087327643,1.074983978,Rel,Rel,Rel,Rel,Rel,Rel
110+06720,2018,1.05866041,1.06125,1.088931955,1.087565674,1.088931955,1.088931955,Rel,Rel,Rel,Rel,Rel,Rel
110+06720,2019,1.053376906,1.057803468,1.07007617,1.075929637,1.075929637,1.07007617,Rel,Rel,Rel,Rel,Rel,Rel
110+06720,2020,1.046379348,1.061987041,1.069026549,1.067880423,1.069026549,1.069026549,Rel,Rel,Rel,Rel,Rel,Rel
110+06721,2017,1.043285922,1.052344006,1.069940559,1.068714358,1.069940559,1.069940559,Rel,Rel,Rel,Rel,Rel,Rel
110+06721,2018,1.042011173,1.051884216,1.070178363,1.069016153,1.070178363,1.070178363,Rel,Rel,Rel,Rel,Rel,Rel
110+06721,2019,1.043327168,1.048018545,1.052360372,1.05119108,1.052360372,1.052360372,Rel,Rel,Rel,Rel,Rel,Rel
110+06721,2020,1.035062171,1.046653369,1.059920032,1.056249643,1.059920032,1.059920032,Rel,Rel,Rel,Rel,Rel,Rel
110+06766,2017,1.316843345,1.059322034,1.08159796,1.079281647,1.316843345,1.316843345,Rel,Rel,Rel,Rel,Rel,Rel
110+06766,2018,1.626814362,1.077116513,1.143824027,1.08846831,1.626814362,1.626814362,Unrel,Rel,Rel,Rel,Unrel,Unrel
110+06766,2019,1.540389972,1.072421053,1.301972062,1.065428824,1.540389972,1.540389972,Unrel,Rel,Rel,Rel,Unrel,Unrel
110+06766,2020,1.061384414,1.048608042,1.062724014,1.060689655,1.062724014,1.062724014,Rel,Rel,Rel,Rel,Rel,Rel
110+06767,2017,1.157585918,1.109270761,1.160175156,1.083128985,1.160175156,1.160175156,Rel,Rel,Rel,Rel,Rel,Rel
110+06767,2018,1.213961814,1.12601626,1.254395172,1.101326559,1.254395172,1.254395172,Rel,Rel,Rel,Rel,Rel,Rel
110+06767,2019,1.163271653,1.143020595,1.475941754,1.081333804,1.475941754,1.475941754,Rel,Rel,Rel,Rel,Rel,Rel
110+06767,2020,1.092379583,1.07398568,1.085989622,1.064954683,1.092379583,1.092379583,Rel,Rel,Rel,Rel,Rel,Rel
110+06783,2017,1.309129115,1.293739968,1.363678055,1.333152174,1.363678055,1.363678055,Rel,Rel,Rel,Rel,Rel,Rel
110+06783,2018,1.366576087,1.318226601,1.28578492,1.339590444,1.366576087,1.366576087,Rel,Rel,Rel,Rel,Rel,Rel
110+06783,2019,1.318325434,1.304549169,1.264424471,1.279084352,1.318325434,1.318325434,Rel,Rel,Rel,Rel,Rel,Rel
110+06783,2020,1.285854376,1.326775677,1.308607805,1.304063654,1.326775677,1.326775677,Rel,Rel,Rel,Rel,Rel,Rel
110+06784,2017,1.492435334,1.480978261,1.438260229,1.537740503,1.537740503,1.492435334,Rel,Rel,Rel,Unrel,Unrel,Rel
110+06784,2018,1.38163387,1.343711844,1.398504274,1.373074729,1.398504274,1.398504274,Rel,Rel,Rel,Rel,Rel,Rel
110+06784,2019,1.360647928,1.390913393,1.338983051,1.412424101,1.412424101,1.390913393,Rel,Rel,Rel,Rel,Rel,Rel
110+06784,2020,1.352634324,1.400190567,1.433489828,1.490298154,1.490298154,1.433489828,Rel,Rel,Rel,Rel,Rel,Rel
110+06785,2017,1.361489238,1.401720388,1.363562917,1.455261611,1.455261611,1.401720388,Rel,Rel,Rel,Rel,Rel,Rel
110+06785,2018,1.374412274,1.416618977,1.358849605,1.35001818,1.416618977,1.416618977,Rel,Rel,Rel,Rel,Rel,Rel
