Tmc,year,AMP LIIR,MIDD LIIR,PMP LIIR,WE LIIR
110+04731,2017,1.258203311,1.677604414,1.677604414,1.537804047
110+04731,2018,1.537804047,0.978602575,2.236805886,1.398003679
110+04731,2019,1.398003679,2.097005518,1.258203311,0.699001839
110+04731,2020,1.118402943,1.258203311,2.097005518,0.699001839
110+04732,2017,1.258203311,1.677604414,1.677604414,1.537804047
110+04732,2018,1.537804047,0.978602575,2.236805886,1.398003679
110+04732,2019,1.398003679,2.097005518,1.258203311,0.699001839
110+04732,2020,1.118402943,1.258203311,2.097005518,0.699001839
110+04733,2017,1.258203311,1.677604414,1.677604414,1.537804047
110+04733,2018,1.537804047,0.978602575,2.236805886,1.398003679
110+04733,2019,1.398003679,2.097005518,1.258203311,0.699001839
110+04733,2020,1.118402943,1.258203311,2.097005518,0.699001839
110+04734,2017,1.258203311,1.677604414,1.677604414,1.537804047
110+04734,2018,1.537804047,0.978602575,2.236805886,1.398003679
110+04734,2019,1.398003679,2.097005518,1.258203311,0.699001839
110+04734,2020,1.118402943,1.258203311,2.097005518,0.699001839
110+04735,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04735,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04735,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04735,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04736,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04736,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04736,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04736,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04737,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04737,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04737,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04737,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04738,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04738,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04738,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04738,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04739,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04739,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04739,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04739,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04740,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04740,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04740,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04740,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04741,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04741,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04741,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04741,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04742,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04742,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04742,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04742,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04743,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04743,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04743,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04743,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04744,2017,4.724362949,7.795198866,7.401501954,4.645623567
110+04744,2018,4.409405419,8.503853309,6.692847511,4.488144802
110+04744,2019,5.511756774,7.952677631,4.960581097,3.700750977
110+04744,2020,2.677139005,8.267635161,5.118059862,3.543272212
110+04770,2017,0.110795381,0,0.221590762,0.110795381
110+04770,2018,0.110795381,0.221590762,0.221590762,0.443181525
110+04770,2019,0,0.221590762,0.110795381,0
110+04770,2020,0.110795381,0,0,0.221590762
110+04771,2017,0.110795381,0,0.221590762,0.110795381
110+04771,2018,0.110795381,0.221590762,0.221590762,0.443181525
110+04771,2019,0,0.221590762,0.110795381,0
110+04771,2020,0.110795381,0,0,0.221590762
110+04772,2017,0,0.172639385,0.34527877,0.172639385
110+04772,2018,0.172639385,0.172639385,0.863196926,0.172639385
110+04772,2019,0.172639385,0.34527877,0.34527877,0.172639385
110+04772,2020,0.34527877,0.172639385,0,0
110+04773,2017,0.069838952,0.488872665,0.419033712,0.34919476
110+04773,2018,0.34919476,0.628550569,0.628550569,0.139677904
110+04773,2019,0.209516856,0.419033712,0.419033712,0.209516856
110+04773,2020,0.488872665,0.34919476,0.34919476,0.069838952
110+04774,2017,0.069838952,0.488872665,0.419033712,0.34919476
110+04774,2018,0.34919476,0.628550569,0.628550569,0.139677904
110+04774,2019,0.209516856,0.419033712,0.419033712,0.209516856
110+04774,2020,0.488872665,0.34919476,0.34919476,0.069838952
110+04775,2017,0.069838952,0.488872665,0.419033712,0.34919476
110+04775,2018,0.34919476,0.628550569,0.628550569,0.139677904
110+04775,2019,0.209516856,0.419033712,0.419033712,0.209516856
110+04775,2020,0.488872665,0.34919476,0.34919476,0.069838952
110+04776,2017,0.405048197,0.810096393,0.270032131,0.810096393
110+04776,2018,0.810096393,1.350160656,1.080128524,0.405048197
110+04776,2019,0.405048197,0.270032131,0.810096393,0.675080328
110+04776,2020,0.405048197,0.945112459,1.21514459,0.675080328
110+04777,2017,0.405048197,0.810096393,0.270032131,0.810096393
110+04777,2018,0.810096393,1.350160656,1.080128524,0.405048197
110+04777,2019,0.405048197,0.270032131,0.810096393,0.675080328
110+04777,2020,0.405048197,0.945112459,1.21514459,0.675080328
110+04785,2017,1.319290367,2.638580734,2.308758142,2.80349203
110+04785,2018,2.473669438,4.452604988,3.298225917,2.80349203
110+04785,2019,2.143846846,2.473669438,3.298225917,1.97893555
110+04785,2020,3.628048509,3.792959805,1.814024254,2.473669438
110+04786,2017,1.319290367,2.638580734,2.308758142,2.80349203
110+04786,2018,2.473669438,4.452604988,3.298225917,2.80349203
110+04786,2019,2.143846846,2.473669438,3.298225917,1.97893555
110+04786,2020,3.628048509,3.792959805,1.814024254,2.473669438
110+04787,2017,1.319290367,2.638580734,2.308758142,2.80349203
110+04787,2018,2.473669438,4.452604988,3.298225917,2.80349203
110+04787,2019,2.143846846,2.473669438,3.298225917,1.97893555
110+04787,2020,3.628048509,3.792959805,1.814024254,2.473669438
110+04788,2017,1.319290367,2.638580734,2.308758142,2.80349203
110+04788,2018,2.473669438,4.452604988,3.298225917,2.80349203
110+04788,2019,2.143846846,2.473669438,3.298225917,1.97893555
110+04788,2020,3.628048509,3.792959805,1.814024254,2.473669438
110+04789,2017,1.319290367,2.638580734,2.308758142,2.80349203
110+04789,2018,2.473669438,4.452604988,3.298225917,2.80349203
110+04789,2019,2.143846846,2.473669438,3.298225917,1.97893555
110+04789,2020,3.628048509,3.792959805,1.814024254,2.473669438
110+04790,2017,1.249748293,4.374119025,4.374119025,6.717397074
110+04790,2018,1.249748293,4.842774635,2.187059513,5.623867318
110+04790,2019,1.249748293,2.811933659,2.655715122,5.155211708
110+04790,2020,1.718403903,1.874622439,1.405966829,3.905463415
110+04792,2017,13.57700905,14.08934902,15.37019893,4.611059678
110+04792,2018,17.93189875,15.88253889,17.41955878,5.891909588
110+04792,2019,18.70040869,15.11402894,12.55232912,6.916589517
110+04792,2020,8.197439427,11.01530923,11.52764919,2.817869803
110+04793,2017,13.57700905,14.08934902,15.37019893,4.611059678
110+04793,2018,17.93189875,15.88253889,17.41955878,5.891909588
110+04793,2019,18.70040869,15.11402894,12.55232912,6.916589517
110+04793,2020,8.197439427,11.01530923,11.52764919,2.817869803
110+04794,2017,13.57700905,14.08934902,15.37019893,4.611059678
110+04794,2018,17.93189875,15.88253889,17.41955878,5.891909588
110+04794,2019,18.70040869,15.11402894,12.55232912,6.916589517
110+04794,2020,8.197439427,11.01530923,11.52764919,2.817869803
110+04795,2017,13.57700905,14.08934902,15.37019893,4.611059678
110+04795,2018,17.93189875,15.88253889,17.41955878,5.891909588
110+04795,2019,18.70040869,15.11402894,12.55232912,6.916589517
110+04795,2020,8.197439427,11.01530923,11.52764919,2.817869803
110+04796,2017,13.57700905,14.08934902,15.37019893,4.611059678
110+04796,2018,17.93189875,15.88253889,17.41955878,5.891909588
110+04796,2019,18.70040869,15.11402894,12.55232912,6.916589517
110+04796,2020,8.197439427,11.01530923,11.52764919,2.817869803
110+04798,2017,0.100802143,0.403208573,0.403208573,0.201604286
110+04798,2018,0.100802143,0.403208573,0.403208573,0.604812859
110+04798,2019,0.100802143,0.403208573,0.201604286,0.504010716
110+04798,2020,0.100802143,0.100802143,0.100802143,0.201604286
110+04799,2017,0.100802143,0.403208573,0.403208573,0.201604286
110+04799,2018,0.100802143,0.403208573,0.403208573,0.604812859
110+04799,2019,0.100802143,0.403208573,0.201604286,0.504010716
110+04799,2020,0.100802143,0.100802143,0.100802143,0.201604286
110+04800,2017,0,0.5011668,0,0.5011668
110+04800,2018,1.1693892,0.5011668,0.1670556,0
110+04800,2019,0.1670556,0.5011668,0.1670556,0.3341112
110+04800,2020,0.1670556,0,0.1670556,0.3341112
110+04801,2017,0,0.5011668,0,0.5011668
110+04801,2018,1.1693892,0.5011668,0.1670556,0
110+04801,2019,0.1670556,0.5011668,0.1670556,0.3341112
110+04801,2020,0.1670556,0,0.1670556,0.3341112
110+04802,2017,0.420889415,1.894002368,1.473112953,1.473112953
110+04802,2018,1.262668245,1.262668245,2.104447075,1.262668245
110+04802,2019,1.262668245,1.262668245,0.210444708,1.68355766
110+04802,2020,1.68355766,2.104447075,1.894002368,2.104447075
110+04803,2017,0.420889415,1.894002368,1.473112953,1.473112953
110+04803,2018,1.262668245,1.262668245,2.104447075,1.262668245
110+04803,2019,1.262668245,1.262668245,0.210444708,1.68355766
110+04803,2020,1.68355766,2.104447075,1.894002368,2.104447075
110+04804,2017,0.420889415,1.894002368,1.473112953,1.473112953
110+04804,2018,1.262668245,1.262668245,2.104447075,1.262668245
110+04804,2019,1.262668245,1.262668245,0.210444708,1.68355766
110+04804,2020,1.68355766,2.104447075,1.894002368,2.104447075
110+04805,2017,0.420889415,1.894002368,1.473112953,1.473112953
110+04805,2018,1.262668245,1.262668245,2.104447075,1.262668245
110+04805,2019,1.262668245,1.262668245,0.210444708,1.68355766
110+04805,2020,1.68355766,2.104447075,1.894002368,2.104447075
110+04806,2017,0.420889415,1.894002368,1.473112953,1.473112953
110+04806,2018,1.262668245,1.262668245,2.104447075,1.262668245
110+04806,2019,1.262668245,1.262668245,0.210444708,1.68355766
110+04806,2020,1.68355766,2.104447075,1.894002368,2.104447075
110+04807,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04807,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04807,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04807,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04808,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04808,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04808,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04808,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04809,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04809,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04809,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04809,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04810,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04810,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04810,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04810,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04811,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04811,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04811,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04811,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04812,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04812,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04812,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04812,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04813,2017,1.090450408,2.36264255,1.544804744,2.36264255
110+04813,2018,2.271771683,1.908288214,1.817417346,1.453933877
110+04813,2019,2.090029948,2.635255152,2.090029948,2.36264255
110+04813,2020,1.635675612,2.090029948,1.817417346,1.635675612
110+04814,2017,1.601749253,1.245804974,0.711888557,1.423777113
110+04814,2018,2.491609948,1.423777113,1.601749253,2.13566567
110+04814,2019,1.067832835,2.313637809,1.423777113,1.245804974
110+04814,2020,1.067832835,1.601749253,1.067832835,2.313637809
110+04815,2017,1.601749253,1.245804974,0.711888557,1.423777113
110+04815,2018,2.491609948,1.423777113,1.601749253,2.13566567
110+04815,2019,1.067832835,2.313637809,1.423777113,1.245804974
110+04815,2020,1.067832835,1.601749253,1.067832835,2.313637809
110+04816,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04816,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04816,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04816,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04817,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04817,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04817,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04817,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04818,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04818,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04818,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04818,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04819,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04819,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04819,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04819,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04820,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04820,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04820,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04820,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04821,2017,7.803164072,7.663821856,8.499875149,2.50815988
110+04821,2018,9.057244012,8.360532934,10.7293506,5.852373054
110+04821,2019,10.45066617,7.803164072,9.893297305,4.040924251
110+04821,2020,6.549084131,6.688426347,8.081848503,3.901582036
110+04823,2017,10.75963689,0.978148808,0.326049603,2.934446423
110+04823,2018,11.41173609,2.608396821,1.956297615,2.282347218
110+04823,2019,9.455438475,3.260496026,0,0.978148808
110+04823,2020,3.912595231,2.282347218,1.30419841,0.326049603
110+04824,2017,10.75963689,0.978148808,0.326049603,2.934446423
110+04824,2018,11.41173609,2.608396821,1.956297615,2.282347218
110+04824,2019,9.455438475,3.260496026,0,0.978148808
110+04824,2020,3.912595231,2.282347218,1.30419841,0.326049603
110+04825,2017,10.75963689,0.978148808,0.326049603,2.934446423
110+04825,2018,11.41173609,2.608396821,1.956297615,2.282347218
110+04825,2019,9.455438475,3.260496026,0,0.978148808
110+04825,2020,3.912595231,2.282347218,1.30419841,0.326049603
110+04827,2017,0.328726343,1.479268544,0.657452686,0.164363172
110+04827,2018,0.98617903,2.301084402,1.479268544,1.643631716
110+04827,2019,0.493089515,1.150542201,0.98617903,1.807994888
110+04827,2020,1.150542201,1.643631716,1.150542201,0.98617903
110+04828,2017,0.328726343,1.479268544,0.657452686,0.164363172
110+04828,2018,0.98617903,2.301084402,1.479268544,1.643631716
110+04828,2019,0.493089515,1.150542201,0.98617903,1.807994888
110+04828,2020,1.150542201,1.643631716,1.150542201,0.98617903
110+04847,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04847,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04847,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04847,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04848,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04848,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04848,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04848,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04849,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04849,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04849,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04849,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04850,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04850,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04850,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04850,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04851,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04851,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04851,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04851,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04852,2017,6.847907964,2.739163186,2.282635988,2.739163186
110+04852,2018,8.674016755,5.478326371,5.934853569,3.195690383
110+04852,2019,2.739163186,4.565271976,6.847907964,5.021799174
110+04852,2020,5.021799174,3.195690383,6.391380767,6.847907964
110+04855,2017,4.4405,1.800202703,2.04022973,1.680189189
110+04855,2018,3.360378379,1.920216216,2.640297297,1.800202703
110+04855,2019,4.320486487,3.360378379,3.000337838,3.120351352
110+04855,2020,2.760310811,4.800540541,2.40027027,1.680189189
110+04856,2017,4.4405,1.800202703,2.04022973,1.680189189
110+04856,2018,3.360378379,1.920216216,2.640297297,1.800202703
