tmc,year,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC,avg NPMRDS straight VoverC,max NPMRDS straight VoverC,avg TMS straight VoverC,max TMS straight VoverC,avg NPMRDS weighted VoverC,max NPMRDS weighted VoverC,avg TMS weighted VoverC,max TMS weighted VoverC,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol
110+05514,2019,0.218628774,0.348899917,0.322975838,0.304272711,0.21123389,0.337098752,0.312051527,0.293981013,0.231499829,0.350672217,0.334195328,0.322400726,0.223669595,0.338811106,0.32289153,0.311495867,0.29869431,0.348899917,0.288591296,0.337098752,0.309692025,0.350672217,0.299217025,0.299217025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05514,2020,0.204931265,0.327040673,0.302740787,0.285209446,0.182067643,0.290553638,0.268964823,0.253389406,0.216995924,0.328701935,0.313257355,0.302201706,0.19278628,0.292029557,0.278308086,0.268485886,0.279980543,0.327040673,0.248743878,0.290553638,0.29028923,0.328701935,0.257902452,0.257902452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05515,2017,0.253378904,0.333626481,0.309239988,0.303731032,0.256754226,0.338070801,0.313359449,0.307777108,0.26826526,0.335637039,0.322759591,0.316592291,0.271838888,0.340108142,0.327059151,0.320809694,0.299994101,0.333626481,0.303990396,0.338070801,0.310813545,0.335637039,0.314953969,0.314953969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05515,2018,0.264088042,0.347727307,0.322310112,0.316568318,0.2592813,0.341398223,0.316443654,0.310806368,0.279603575,0.349822843,0.336401125,0.329973162,0.27451443,0.343455617,0.330278193,0.323967226,0.312673445,0.347727307,0.306982386,0.341398223,0.323950176,0.349822843,0.318053867,0.318053867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05515,2019,0.262674294,0.345865812,0.320584683,0.314873627,0.257443428,0.338978279,0.314200596,0.30860327,0.278106767,0.347950129,0.334600263,0.32820671,0.272568581,0.34102109,0.327937071,0.321670839,0.310999604,0.345865812,0.304806393,0.338978279,0.322215967,0.347950129,0.315799395,0.315799395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05515,2020,0.259917486,0.342235896,0.317220097,0.311568979,0.221887677,0.292161675,0.27080606,0.265981786,0.275187994,0.344298338,0.331088581,0.324762129,0.234923881,0.293922351,0.282645378,0.277244581,0.307735615,0.342235896,0.2627093,0.292161675,0.318834261,0.344298338,0.272184048,0.272184048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05517,2017,0.308311373,0.483021782,0.385334097,0.405193755,0.316638226,0.496067203,0.395741175,0.416137202,0.322256594,0.48319097,0.396340102,0.425728786,0.330960079,0.496240959,0.40704443,0.437226841,0.395465252,0.483021782,0.406145952,0.496067203,0.406879113,0.48319097,0.417868077,0.417868077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05517,2018,0.306032798,0.479452009,0.382486285,0.40219917,0.310288373,0.486119085,0.387804993,0.407791998,0.319874956,0.479619946,0.39341095,0.422582437,0.324323015,0.486289357,0.398881572,0.428458706,0.392542566,0.479452009,0.398001112,0.486119085,0.403872072,0.479619946,0.409488163,0.409488163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05517,2019,0.320508454,0.502130567,0.400578267,0.421223592,0.312633965,0.489793852,0.390736564,0.410874659,0.335005361,0.502306448,0.41201968,0.442571007,0.326774701,0.489965411,0.401896876,0.431697595,0.41111022,0.502130567,0.40100976,0.489793852,0.422975624,0.502306448,0.412583646,0.412583646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05517,2020,0.315046574,0.493573611,0.393751894,0.414045396,0.268218497,0.420209527,0.335225169,0.352502273,0.329296435,0.493746494,0.404998331,0.435029023,0.280350278,0.420356713,0.344799951,0.370366924,0.404104369,0.493573611,0.344038867,0.420209527,0.415767571,0.493746494,0.353968467,0.353968467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05518,2017,0.311970681,0.48700838,0.404226952,0.413345772,0.320563805,0.500422856,0.415361243,0.424731238,0.319910512,0.488506985,0.413866228,0.432433374,0.328722336,0.50196274,0.425266029,0.444344601,0.404137946,0.48700838,0.415269786,0.500422856,0.413679275,0.488506985,0.425073927,0.425073927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05518,2018,0.317995938,0.496414233,0.412034004,0.42132894,0.313984694,0.490152398,0.406836552,0.416014241,0.326089115,0.497941782,0.421859448,0.440785191,0.321975783,0.491660678,0.416538056,0.435225068,0.411943279,0.496414233,0.406746971,0.490152398,0.421668884,0.497941782,0.416349896,0.416349896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05518,2019,0.322309283,0.503147672,0.417622896,0.427043911,0.313581892,0.489523594,0.406314632,0.415480547,0.330512237,0.504695941,0.427581614,0.446764069,0.321562729,0.491029939,0.41600369,0.434666729,0.417530941,0.503147672,0.406225166,0.489523594,0.427388465,0.504695941,0.415815772,0.415815772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05518,2020,0.311400044,0.486117575,0.403487566,0.412589706,0.265715506,0.414800767,0.344293152,0.352059945,0.319325352,0.487613439,0.413109209,0.431642394,0.272478116,0.416077178,0.352503234,0.368317472,0.403398723,0.486117575,0.344217343,0.414800767,0.412922599,0.487613439,0.352344,0.352344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05519,2017,0.310469141,0.493832077,0.411772004,0.417996931,0.310041076,0.493151197,0.411204266,0.417420611,0.319360207,0.495383248,0.421201247,0.437861179,0.318919884,0.49470023,0.420620509,0.43725747,0.408517538,0.493832077,0.407954288,0.493151197,0.41845147,0.495383248,0.417874523,0.417874523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05519,2018,0.302870994,0.481746468,0.40169466,0.407767245,0.304781997,0.484786108,0.404229203,0.410340104,0.311544468,0.483259677,0.410893141,0.427145352,0.313510197,0.486308865,0.413485723,0.42984048,0.398519842,0.481746468,0.401034353,0.484786108,0.40821066,0.483259677,0.410786316,0.410786316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05519,2019,0.30823709,0.490281777,0.408811657,0.414991832,0.306127343,0.486926015,0.406013522,0.412151396,0.317064235,0.491821797,0.418173111,0.43471327,0.31489407,0.488455493,0.415310901,0.431737849,0.405580589,0.490281777,0.402804569,0.486926015,0.415443103,0.491821797,0.412599578,0.412599578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05519,2020,0.303711835,0.48308391,0.402809859,0.408899303,0.258642748,0.411397039,0.343035196,0.348221001,0.312409389,0.48460132,0.412033877,0.428331208,0.266049635,0.412689275,0.350890422,0.364769324,0.399626227,0.48308391,0.340323996,0.411397039,0.409343949,0.48460132,0.348599664,0.348599664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05520,2017,0.317490564,0.488809908,0.403912908,0.415605238,0.331520979,0.510411199,0.421762466,0.433971498,0.328786315,0.489299921,0.415216729,0.434343232,0.343315908,0.510922866,0.43356582,0.453537553,0.406454655,0.488809908,0.424416536,0.510411199,0.416911549,0.489299921,0.435335537,0.435335537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05520,2018,0.326892555,0.503285256,0.415874163,0.427912743,0.325892686,0.501745853,0.414602126,0.426603883,0.338522812,0.503789779,0.42751273,0.447205633,0.33748737,0.502248834,0.426205093,0.445837762,0.418491179,0.503285256,0.417211137,0.501745853,0.429257739,0.503789779,0.427944765,0.427944765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05520,2019,0.332682117,0.512198892,0.42323967,0.435491464,0.327327982,0.503955641,0.416428115,0.428482731,0.344518357,0.512712351,0.435084366,0.455126049,0.33897373,0.504460836,0.428082184,0.447801319,0.425903036,0.512198892,0.419048617,0.503955641,0.436860281,0.512712351,0.429829517,0.429829517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05520,2020,0.327811789,0.504700513,0.417043617,0.42911605,0.276560455,0.425793727,0.351841442,0.362026425,0.339474751,0.505206455,0.428714911,0.448463192,0.286399985,0.426220569,0.361688002,0.378348762,0.419667992,0.504700513,0.354055512,0.425793727,0.430464827,0.505206455,0.36316433,0.36316433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05521,2017,0.358113303,0.53225204,0.443241915,0.457066651,0.356976847,0.530562963,0.441835308,0.455616172,0.365732123,0.533650359,0.457965859,0.475815063,0.36457149,0.531956845,0.456512526,0.474305087,0.447668477,0.53225204,0.446247823,0.530562963,0.458290851,0.533650359,0.456836487,0.456836487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05521,2018,0.354087004,0.526267884,0.438258507,0.451927811,0.350904929,0.521538471,0.434320008,0.44786647,0.361620166,0.527650482,0.452816909,0.470465433,0.358370392,0.522908643,0.448747578,0.4662375,0.442635302,0.526267884,0.43865747,0.521538471,0.453138248,0.527650482,0.449066028,0.449066028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05521,2019,0.360353743,0.535581933,0.44601494,0.459926166,0.352447261,0.523830788,0.436228975,0.449834977,0.368020229,0.536989,0.460831,0.478791874,0.359945538,0.525206983,0.450719958,0.468286754,0.450469196,0.535581933,0.4405855,0.523830788,0.461158026,0.536989,0.451039808,0.451039808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05521,2020,0.355093579,0.527763923,0.439504359,0.453212521,0.297783761,0.442586223,0.368571185,0.380066937,0.362648155,0.529150451,0.454104146,0.471802841,0.304119077,0.443748974,0.38081466,0.3956569,0.443893596,0.527763923,0.372252027,0.442586223,0.454426398,0.529150451,0.381084903,0.381084903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05522,2017,0.336190599,0.4928727,0.406530666,0.423437233,0.346027125,0.507293553,0.418425257,0.435826489,0.34487691,0.493517984,0.418440268,0.439886995,0.354967586,0.507957717,0.430683319,0.452757551,0.4147578,0.4928727,0.426893106,0.507293553,0.424180539,0.493517984,0.436591543,0.436591543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05522,2018,0.33656052,0.493415023,0.406977984,0.423903154,0.338830488,0.496742912,0.40972289,0.426762213,0.345256388,0.494061017,0.418900691,0.440371016,0.347585006,0.497393263,0.42172601,0.443341144,0.41521417,0.493415023,0.418014626,0.496742912,0.424647278,0.494061017,0.427511356,0.427511356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05522,2019,0.349104192,0.511804691,0.422146128,0.439702102,0.34387486,0.504138221,0.41582268,0.433115677,0.358124157,0.512474762,0.434513197,0.456783725,0.352759712,0.504798254,0.428004498,0.449941429,0.430689278,0.511804691,0.42423786,0.504138221,0.44047396,0.512474762,0.433875973,0.433875973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05522,2020,0.340326985,0.498936853,0.411532494,0.428647074,0.293330249,0.430037224,0.354702784,0.369453963,0.349120169,0.499590077,0.423588628,0.445299229,0.300909157,0.430600242,0.365094052,0.383806574,0.419860852,0.498936853,0.361881055,0.430037224,0.429399526,0.499590077,0.370102506,0.370102506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05529,2017,0.072478034,0.104995529,0.091400439,0.091820505,0.075840179,0.109866112,0.095640366,0.096079918,0.073790861,0.105394603,0.095487299,0.09569098,0.077213907,0.110283698,0.099916809,0.100129939,0.090173627,0.104995529,0.094356644,0.109866112,0.092590936,0.105394603,0.096886088,0.096886088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05529,2018,0.074581294,0.108042423,0.094052813,0.094485069,0.073307056,0.106196495,0.0924459,0.092870771,0.075932219,0.108453078,0.098258271,0.098467863,0.0746349,0.106600133,0.096579507,0.096785518,0.0927904,0.108042423,0.091205056,0.106196495,0.095277858,0.108453078,0.093650015,0.093650015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05529,2019,0.076147225,0.110310914,0.096027574,0.096468905,0.07435101,0.107708822,0.093762407,0.094193328,0.077526514,0.110730191,0.10032133,0.100535323,0.075697763,0.108118209,0.09795488,0.098163824,0.094738655,0.110310914,0.092503892,0.107708822,0.09727834,0.110730191,0.094983669,0.094983669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05529,2020,0.075103271,0.108798587,0.094711067,0.095146348,0.062606529,0.090695142,0.078951703,0.079314556,0.07646365,0.109212116,0.098945957,0.099157016,0.063740549,0.091039863,0.082481933,0.082657872,0.093439818,0.108798587,0.077891983,0.090695142,0.095944685,0.109212116,0.079980054,0.079980054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05530,2017,0.071718871,0.103913371,0.091316457,0.091115824,0.074938285,0.108577976,0.095415594,0.095205955,0.072672535,0.104619787,0.094657898,0.094828115,0.075934758,0.109316102,0.09890703,0.099084888,0.089516131,0.103913371,0.093534453,0.108577976,0.091694584,0.104619787,0.095810695,0.095810695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05530,2018,0.073819803,0.106957409,0.09399148,0.09378497,0.072928041,0.105665335,0.092856039,0.092652023,0.074801403,0.107684519,0.097430806,0.097606009,0.073897783,0.106383661,0.096253816,0.096426903,0.092138416,0.106957409,0.09102536,0.105665335,0.094380684,0.107684519,0.093240541,0.093240541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05530,2019,0.075361494,0.109191163,0.095954447,0.095743625,0.073955835,0.107154505,0.094164683,0.093957793,0.076363595,0.109933458,0.099465602,0.099644464,0.074939244,0.107882954,0.097610347,0.097785873,0.094062682,0.109191163,0.092308204,0.107154505,0.09635178,0.109933458,0.094554605,0.094554605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05530,2020,0.074303471,0.107658194,0.094607313,0.09439945,0.062272234,0.090226152,0.079288472,0.079114267,0.075291503,0.108390068,0.098069173,0.098245524,0.063100283,0.09083952,0.082189787,0.082337583,0.092742107,0.107658194,0.077725281,0.090226152,0.094999067,0.108390068,0.079616793,0.079616793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05531,2017,0.067908551,0.098170655,0.084927852,0.085740682,0.0695753,0.100580158,0.087012323,0.087845103,0.068786744,0.099043986,0.087990873,0.089297995,0.070475047,0.101474924,0.090150523,0.091489727,0.084186935,0.098170655,0.086253221,0.100580158,0.0862799,0.099043986,0.088397555,0.088397555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05531,2018,0.069911708,0.101066479,0.087433042,0.088269848,0.070936223,0.10254755,0.088714322,0.089563391,0.070815806,0.101965572,0.090586416,0.091932095,0.07185357,0.103459818,0.091913907,0.093279307,0.086670269,0.101066479,0.087940372,0.10254755,0.088824972,0.101965572,0.090126651,0.090126651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05531,2019,0.071349087,0.103144399,0.089230659,0.09008467,0.071945447,0.104006515,0.089976479,0.090837628,0.072271774,0.104061977,0.092448866,0.093822213,0.072875846,0.104931762,0.093221585,0.09460641,0.088452204,0.103144399,0.089191517,0.104006515,0.090651208,0.104061977,0.091408901,0.091408901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05531,2020,0.070370446,0.101729645,0.08800675,0.088849047,0.060568739,0.087560001,0.07574853,0.076473506,0.071280476,0.102634637,0.091180815,0.092535324,0.061352014,0.088338939,0.078480488,0.079646332,0.087238972,0.101729645,0.075087694,0.087560001,0.089407813,0.102634637,0.076954443,0.076954443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05532,2017,0.082507899,0.122213833,0.120217587,0.110298924,0.084244009,0.124785424,0.122747174,0.112619805,0.083875519,0.123537874,0.121539463,0.114757136,0.085640406,0.126137325,0.124096864,0.117171826,0.108809561,0.122213833,0.111099103,0.124785424,0.110927498,0.123537874,0.113261605,0.113261605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05532,2018,0.084912838,0.125776119,0.123721687,0.113513915,0.072461232,0.107332328,0.105579157,0.096868251,0.086320322,0.127138753,0.125082093,0.118102075,0.073662322,0.108495145,0.106740073,0.100783604,0.11198114,0.125776119,0.095560242,0.107332328,0.114160811,0.127138753,0.097420286,0.097420286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05532,2019,0.086691639,0.128410947,0.126313477,0.115891867,0.073485821,0.108849988,0.107072028,0.098237952,0.088128607,0.129802126,0.127702381,0.120576142,0.074703895,0.110029248,0.108249359,0.102208667,0.114326983,0.128410947,0.096911447,0.108849988,0.116552314,0.129802126,0.098797792,0.098797792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05532,2020,0.085482054,0.126619264,0.124551059,0.11427486,0.061873809,0.091649835,0.090152823,0.082714681,0.086898973,0.127991033,0.125920585,0.118893777,0.062899406,0.092642752,0.091144116,0.086057956,0.112731809,0.126619264,0.081597787,0.091649835,0.114926092,0.127991033,0.083186058,0.083186058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05533,2017,0.092276026,0.160094739,0.156165828,0.139595418,0.097704782,0.169513387,0.16535333,0.147808055,0.09496975,0.162605656,0.159496699,0.14934432,0.100556982,0.172172025,0.168880163,0.158130502,0.137033003,0.160094739,0.145094889,0.169513387,0.141604106,0.162605656,0.149934918,0.149934918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05533,2018,0.094971153,0.164770663,0.160726999,0.143672614,0.086937107,0.150831956,0.147130364,0.131518687,0.097743553,0.167354917,0.164155157,0.153706254,0.089474977,0.153197596,0.150268518,0.140703536,0.141035357,0.164770663,0.129104529,0.150831956,0.14573997,0.167354917,0.133411157,0.133411157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05533,2019,0.09694758,0.168199675,0.164071858,0.146662557,0.088169165,0.152969521,0.149215471,0.133382548,0.099777676,0.170837709,0.167571358,0.156905006,0.090743001,0.155368687,0.152398098,0.142697563,0.143970418,0.168199675,0.130934176,0.152969521,0.148772937,0.170837709,0.135301837,0.135301837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05533,2020,0.09561285,0.165883979,0.161812992,0.144643374,0.074244341,0.128810579,0.125649418,0.112317036,0.098403983,0.168485694,0.165264313,0.15474481,0.076411683,0.130830837,0.128329403,0.120160903,0.141988299,0.165883979,0.110255344,0.128810579,0.1467247,0.168485694,0.113933207,0.113933207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05534,2017,0.165139606,0.20421034,0.188107889,0.188446573,0.172990222,0.21391835,0.1970504,0.197405185,0.166706112,0.206211649,0.195445441,0.193582186,0.174631199,0.2160148,0.204736775,0.202784942,0.186476102,0.20421034,0.195341039,0.21391835,0.190486347,0.206211649,0.199541929,0.199541929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05534,2018,0.169946811,0.210154892,0.1935837,0.193932243,0.177226788,0.219157254,0.201876205,0.202239678,0.171558919,0.212214459,0.201134848,0.199217354,0.178907953,0.221305046,0.20975082,0.207751186,0.191904412,0.210154892,0.200124981,0.219157254,0.196031395,0.212214459,0.204428751,0.204428751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05534,2019,0.173336064,0.214346016,0.197444343,0.197799837,0.179734143,0.22225783,0.204732293,0.205100909,0.174980322,0.216446656,0.205146084,0.203190349,0.181439092,0.224436008,0.212718316,0.210690392,0.195731565,0.214346016,0.202956294,0.22225783,0.199940853,0.216446656,0.207320952,0.207320952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05534,2020,0.170949754,0.211395123,0.194726135,0.195076735,0.151340506,0.187146481,0.172389554,0.172699938,0.172571375,0.213466844,0.202321847,0.200393036,0.152776115,0.18898056,0.179113979,0.177406418,0.193036937,0.211395123,0.17089412,0.187146481,0.197188276,0.213466844,0.174569268,0.174569268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05535,2017,0.139767843,0.210845183,0.204880603,0.188833206,0.144008974,0.217243092,0.211097523,0.194563181,0.142616354,0.213451977,0.217388159,0.200313685,0.14694392,0.219928987,0.223984609,0.206392025,0.186081709,0.210845183,0.191728193,0.217243092,0.193442544,0.217388159,0.199312385,0.199312385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05535,2018,0.143848656,0.217001247,0.210862519,0.194346584,0.146909266,0.221618294,0.215348955,0.198481618,0.146780335,0.219684152,0.223735259,0.20616226,0.149903321,0.224358282,0.228495583,0.210548691,0.191514752,0.217001247,0.195589533,0.221618294,0.199090502,0.223735259,0.203326469,0.203326469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05535,2019,0.146676077,0.221266519,0.215007132,0.198166568,0.148993395,0.224762284,0.218404005,0.201297379,0.149665379,0.224002158,0.228132892,0.210214487,0.152029926,0.227541143,0.231737138,0.213535641,0.195279074,0.221266519,0.198364266,0.224762284,0.203003729,0.228132892,0.206210962,0.206210962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05535,2020,0.144810562,0.218452319,0.212272542,0.195646166,0.125455849,0.189254988,0.183901171,0.169497001,0.147761845,0.221153164,0.225231361,0.207540852,0.128012677,0.191594851,0.195127974,0.179801898,0.192795397,0.218452319,0.167027252,0.189254988,0.200421806,0.225231361,0.17363435,0.17363435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05536,2017,0.089286811,0.151130542,0.149194649,0.132907792,0.088846528,0.1503853,0.148458954,0.132252409,0.091726319,0.152538104,0.153501341,0.141650108,0.091274007,0.151785922,0.152744409,0.140951616,0.130629949,0.151130542,0.129985798,0.1503853,0.134853968,0.153501341,0.134188989,0.134188989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05536,2018,0.09190261,0.155558151,0.153565544,0.136801537,0.087201941,0.147601605,0.145710916,0.129804361,0.094413588,0.15700695,0.157998407,0.145799974,0.089584487,0.1489763,0.149917046,0.138342542,0.134456961,0.155558151,0.127579706,0.147601605,0.13880473,0.157998407,0.131705094,0.131705094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05536,2019,0.093806186,0.158780224,0.156746343,0.139635104,0.088432143,0.149683897,0.147766535,0.131635578,0.096369174,0.160259032,0.161271024,0.148819925,0.090848301,0.151077986,0.152032002,0.140294212,0.137241964,0.158780224,0.129379538,0.149683897,0.141679789,0.161271024,0.133563125,0.133563125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05536,2020,0.092524186,0.156610257,0.154604172,0.137726784,0.074459632,0.126033447,0.124419033,0.11083681,0.095052147,0.158068854,0.159067017,0.14678608,0.07649403,0.127207266,0.128010545,0.118127356,0.13536635,0.156610257,0.108937231,0.126033447,0.139743525,0.159067017,0.112459799,0.112459799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05537,2017,0.069042733,0.116868787,0.115373769,0.102777052,0.070570685,0.119455155,0.117927052,0.105051563,0.070929611,0.117957046,0.118703372,0.10953752,0.072499322,0.120567498,0.121330341,0.111961644,0.101015585,0.116868787,0.103251114,0.119455155,0.104281887,0.118703372,0.106589701,0.106589701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110+05537,2018,0.071062738,0.120288054,0.118749296,0.105784033,0.067488883,0.114238582,0.11277721,0.10046399,0.073004821,0.121408152,0.122176314,0.112742294,0.069333296,0.115302349,0.116031878,0.10707231,0.10397103,0.120288054,0.098742166,0.114238582,0.107332895,0.122176314,0.101934958,0.101934958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
